# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Feb 12 12:23:22 2014
#
# COLUMN pl_orbper:      Orbital Period (val)
# COLUMN pl_orbpererr1:  Orbital Period (upper unc)
# COLUMN pl_orbpererr2:  Orbital Period (lower unc)
# COLUMN pl_orbperlim:   Orbital Period (limit flag)
# COLUMN pl_orbeccen:    Eccentricity (val)
# COLUMN pl_orbeccenerr1: Eccentricity (upper unc)
# COLUMN pl_orbeccenerr2: Eccentricity (lower unc)
# COLUMN pl_orbeccenlim: Eccentricity (limit flag)
# COLUMN pl_orbincl:     Inclination (val)
# COLUMN pl_orbinclerr1: Inclination (upper unc)
# COLUMN pl_orbinclerr2: Inclination (lower unc)
# COLUMN pl_orbincllim:  Inclination (limit flag)
# COLUMN pl_massj:       Planet Mass [jup] (val)
# COLUMN pl_massjerr1:   Planet Mass [jup] (upper unc)
# COLUMN pl_massjerr2:   Planet Mass [jup] (lower unc)
# COLUMN pl_massjlim:    Planet Mass [jup] (limit flag)
# COLUMN pl_msinij:      Planet M*sin(i) [jup] (val)
# COLUMN pl_msinijerr1:  Planet M*sin(i) [jup] (upper unc)
# COLUMN pl_msinijerr2:  Planet M*sin(i) [jup] (lower unc)
# COLUMN pl_msinijlim:   Planet M*sin(i) [jup] (limit flag)
# COLUMN pl_radj:        Planet Radius (val)
# COLUMN pl_radjerr1:    Planet Radius (upper unc)
# COLUMN pl_radjerr2:    Planet Radius (lower unc)
# COLUMN pl_radjlim:     Planet Radius (limit flag)
# COLUMN pl_dens:        Planet Density (val)
# COLUMN pl_denserr1:    Planet Density (upper unc)
# COLUMN pl_denserr2:    Planet Density (lower unc)
# COLUMN pl_denslim:     Planet Density (limit flag)
# COLUMN st_mass:        Stellar Mass (val)
# COLUMN st_masserr:     Stellar Mass (unc)
# COLUMN st_masslim:     Stellar Mass (limit flag)
# COLUMN st_massblend:   Stellar Mass (blend flag)
# COLUMN st_rad:         Stellar Radius (val)
# COLUMN st_raderr:      Stellar Radius (unc)
# COLUMN st_radlim:      Stellar Radius (limit flag)
# COLUMN st_radblend:    Stellar Radius (blend flag)
# COLUMN st_sp:          Spectral Type (val)
# COLUMN st_spstr:       Spectral Type
# COLUMN st_sperr:       Spectral Type (unc)
# COLUMN st_splim:       Spectral Type (limit flag)
# COLUMN st_spblend:     Spectral Type (blend flag)
#
rowid,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,st_mass,st_masserr,st_masslim,st_massblend,st_rad,st_raderr,st_radlim,st_radblend,st_sp,st_spstr,st_sperr,st_splim,st_spblend
685,6.09849300,0.00006500,-0.00006500,0,0.280000,,,1,87.500,0.330,-0.340,0,0.01000,,,1,,,,,0.077,0.007,-0.009,0,,,,,0.91,0.04,0,0,0.94,0.06,0,0,,,,,
686,19.57706000,0.00052000,-0.00052000,0,0.320000,,,1,88.680,0.140,-0.170,0,0.04500,,,1,,,,,0.092,0.009,-0.012,0,,,,,0.91,0.04,0,0,0.94,0.06,0,0,,,,,
687,2.78575500,0.00003100,-0.00003400,0,0.000000,,,0,82.580,0.280,-0.310,0,0.03300,,,1,,,,,0.146,0.003,-0.004,0,12.90000,,,1,1.34,0.01,0,0,1.86,0.02,0,0,3.60,F6 IV,,0,0
688,289.86230000,0.00160000,-0.00200000,0,0.000000,,,0,89.764,0.025,-0.042,0,0.11300,,,1,,,,,0.212,0.012,-0.012,0,14.70000,,,1,0.97,0.06,0,0,0.98,0.02,0,0,4.50,G5 V,,,0
689,7.10730000,,,0,,,,,,,,,0.80000,,,1,,,,,0.170,,,0,,,,,1.11,0.09,0,0,1.52,0.24,0,0,,,,,
690,10.74210000,,,0,,,,,,,,,2.70000,,,1,,,,,0.285,,,0,,,,,1.11,0.09,0,0,1.52,0.24,0,0,,,,,
691,8.14530000,,,0,,,,,,,,,1.60000,,,1,,,,,0.214,,,0,,,,,1.03,0.11,0,0,1.07,0.16,0,0,,,,,
692,12.33350000,,,0,,,,,,,,,1.60000,,,1,,,,,0.250,,,0,,,,,1.03,0.11,0,0,1.07,0.16,0,0,,,,,
693,6.23850000,,,0,,,,,,,,,12.70000,,,1,,,,,0.232,,,0,,,,,1.19,0.06,0,0,1.31,0.02,0,0,,,,,
694,12.72040000,,,0,,,,,,,,,4.16000,,,1,,,,,0.401,,,0,,,,,1.19,0.06,0,0,1.31,0.02,0,0,,,,,
695,123.00000000,2.00000000,-2.00000000,0,,,,,,,,,0.28300,0.04300,-0.04300,0,,,,,,,,,,,,,1.19,0.06,0,0,1.31,0.02,0,0,,,,,
696,12.28290000,,,0,,,,,,,,,0.38000,,,1,,,,,0.321,,,0,,,,,0.65,0.03,0,0,0.59,0.03,0,0,,,,,
697,17.25130000,,,0,,,,,,,,,0.37500,,,1,,,,,0.321,,,0,,,,,0.65,0.03,0,0,0.59,0.03,0,0,,,,,
698,15.33480000,,,0,,,,,,,,,9.11000,,,1,,,,,0.357,,,0,,,,,0.80,0.07,0,0,0.77,0.03,0,0,,,,,
699,31.33090000,,,0,,,,,,,,,13.80000,,,1,,,,,0.437,,,0,,,,,0.80,0.07,0,0,0.77,0.03,0,0,,,,,
700,5.91230000,,,0,,,,,,,,,1.51000,,,1,,,,,0.321,,,0,,,,,0.75,,0,0,0.70,,0,0,,,,,
701,8.98580000,,,0,,,,,,,,,1.36000,,,1,,,,,0.303,,,0,,,,,0.75,,0,0,0.70,,0,0,,,,,
702,10.33760000,0.00020000,-0.00020000,0,,,,,,,,,0.40000,,,1,,,,,0.321,0.045,-0.045,0,,,,,1.00,0.12,0,0,0.96,0.14,0,0,,,,,
703,13.29070000,0.00040000,-0.00040000,0,,,,,,,,,0.30000,,,1,,,,,0.259,0.036,-0.036,0,,,,,1.00,0.12,0,0,0.96,0.14,0,0,,,,,
704,29.33434000,0.00815000,-0.00815000,0,0.042000,0.003000,-0.003000,0,90.179,0.167,-0.167,0,0.03600,0.00400,-0.00400,0,,,,,0.348,0.018,-0.018,0,1.02000,0.13000,-0.13000,0,0.99,0.08,0,0,0.95,0.12,0,0,,,,,
705,60.32310500,0.00024400,-0.00024400,0,0.011100,0.001000,-0.001000,0,90.323,0.030,-0.030,0,2.01000,0.16000,-0.16000,0,,,,,1.097,0.036,-0.036,0,1.88000,0.17000,-0.17000,0,0.99,0.08,0,0,0.95,0.12,0,0,,,,,
706,143.34394000,0.00858000,-0.00858000,0,0.022000,0.005000,-0.005000,0,89.841,0.020,-0.020,0,0.07300,0.00800,-0.00800,0,,,,,0.785,0.045,-0.045,0,0.19000,0.02000,-0.02000,0,0.99,0.08,0,0,0.95,0.12,0,0,,,,,
707,20.86130000,0.00020000,-0.00020000,0,,,,,,,,,,,,,,,,,0.491,0.098,-0.098,0,,,,,1.21,0.17,0,0,1.22,0.24,0,0,,,,,
708,42.63180000,0.00050000,-0.00050000,0,,,,,,,,,4.70000,,,1,,,,,0.473,0.098,-0.098,0,,,,,1.21,0.17,0,0,1.22,0.24,0,0,,,,,
709,5.90124000,0.00010000,-0.00010000,0,,,,,,,,,4.10000,,,1,,,,,0.196,0.018,-0.018,0,,,,,0.54,0.02,0,0,0.53,0.02,0,0,6.10,M1 V,,0,0
710,8.75220000,0.00030000,-0.00030000,0,,,,,,,,,0.50000,,,1,,,,,0.178,0.018,-0.018,0,,,,,0.54,0.02,0,0,0.53,0.02,0,0,6.10,M1 V,,0,0
711,22.78020000,0.00050000,-0.00050000,0,,,,,,,,,,,,,,,,,0.241,0.009,-0.009,0,,,,,0.54,0.02,0,0,0.53,0.02,0,0,6.10,M1 V,,0,0
712,2.89600000,0.00030000,-0.00030000,0,,,,,,,,,,,,,,,,,0.134,0.009,-0.009,0,,,,,0.54,0.02,0,0,0.53,0.02,0,0,6.10,M1 V,,0,0
713,0.74296000,0.00007000,-0.00007000,0,,,,,,,,,,,,,,,,,0.072,0.004,-0.004,0,,,,,0.54,0.02,0,0,0.53,0.02,0,0,6.10,M1 V,,0,0
714,5.66793000,0.00012000,-0.00012000,0,0.000000,,,0,86.390,0.960,-1.620,0,,,,,,,,,0.155,0.016,-0.016,0,,,,,1.29,0.06,0,0,1.82,0.14,0,0,,,,,
715,13.17562000,0.00014000,-0.00014000,0,0.000000,,,0,88.190,0.580,-1.060,0,,,,,,,,,0.285,0.027,-0.027,0,,,,,1.29,0.06,0,0,1.82,0.14,0,0,,,,,
716,21.77596000,0.00011000,-0.00011000,0,0.000000,,,0,88.710,0.610,-0.480,0,,,,,,,,,0.477,0.044,-0.044,0,,,,,1.29,0.06,0,0,1.82,0.14,0,0,,,,,
717,31.78440000,0.00039000,-0.00039000,0,0.000000,,,0,88.940,0.450,-0.350,0,,,,,,,,,0.359,0.034,-0.034,0,,,,,1.29,0.06,0,0,1.82,0.14,0,0,,,,,
718,41.02902000,0.00042000,-0.00042000,0,0.000000,,,0,89.170,0.330,-0.420,0,,,,,,,,,0.398,0.037,-0.037,0,,,,,1.29,0.06,0,0,1.82,0.14,0,0,,,,,
719,288.82200000,0.06300000,-0.08100000,0,0.182000,0.016000,-0.020000,0,90.355,0.026,-0.018,0,0.22000,0.01100,-0.01000,0,,,,,0.764,0.012,-0.014,0,0.61300,0.04500,-0.04100,0,1.05,0.00,0,0,1.16,0.00,0,0,,,,,
720,131.45800000,0.07700000,-0.10500000,0,0.042000,0.007000,-0.004000,0,90.760,0.120,-0.090,0,0.12700,0.02000,-0.02000,0,,,,,0.728,0.014,-0.014,0,0.41000,0.07000,-0.06900,0,0.89,0.01,0,0,1.03,0.00,0,0,,,,,
721,13.83989000,0.00082000,-0.00060000,0,0.039000,,,1,90.010,0.690,-0.710,0,0.01400,0.00100,-0.00100,0,,,,,0.133,0.003,-0.003,0,7.46000,0.74000,-0.59000,0,1.07,0.04,0,0,1.63,0.02,0,0,,,,,
722,16.23855000,0.00038000,-0.00054000,0,0.033000,,,1,89.980,0.540,-0.530,0,0.02500,0.00200,-0.00100,0,,,,,0.328,0.005,-0.005,0,0.89000,0.07000,-0.05000,0,1.07,0.04,0,0,1.63,0.02,0,0,,,,,
723,13.36730800,0.00005800,-0.00008500,0,,,,,88.630,0.300,-0.530,0,,,,,,,,,0.027,0.005,-0.007,0,,,,,0.80,0.07,0,0,0.77,0.03,0,0,,,,,
724,21.30188600,0.00004600,-0.00004400,0,,,,,89.070,0.190,-0.330,0,,,,,,,,,0.066,0.006,-0.007,0,,,,,0.80,0.07,0,0,0.77,0.03,0,0,,,,,
725,39.79218700,0.00004000,-0.00004300,0,,,,,89.335,0.043,-0.047,0,,,,,,,,,0.178,0.010,-0.012,0,,,,,0.80,0.07,0,0,0.77,0.03,0,0,,,,,
726,105.59900000,0.03800000,-0.05300000,0,0.032000,,,1,89.442,0.030,-0.026,0,0.38400,,,1,,,,,0.384,0.010,-0.010,0,,,,,0.94,0.06,0,0,1.75,0.03,0,0,4.40,G4 V,,0,0
727,21.08740000,0.00020000,-0.00020000,0,0.121000,0.022000,-0.023000,0,88.830,0.590,-0.400,0,18.00000,0.93000,-0.91000,0,,,,,1.220,0.120,-0.100,0,12.40000,3.40000,-2.60000,0,1.10,0.07,0,0,1.39,0.11,0,0,3.70,F7 IV,,0,0
728,6.87349000,0.00064000,-0.00064000,0,0.000000,,,0,89.700,0.300,-0.100,0,2.20000,0.40000,-0.40000,0,,,,,1.170,0.040,-0.040,0,1.68000,0.53000,-0.43000,0,1.48,0.06,0,0,2.13,0.06,0,0,3.50,F5 IV,,0,0
729,1.85555800,0.00000700,-0.00000700,0,0.000000,,,0,88.300,0.700,-0.700,0,0.55000,0.09000,-0.09000,0,,,,,0.890,0.050,-0.050,0,1.10000,0.18000,-0.18000,0,1.12,0.07,0,0,1.02,0.03,0,0,4.60,G6 V,,0,0
730,1.21376720,0.00000460,-0.00000460,0,,,,,,,,,,,,,,,,,0.070,0.020,-0.020,0,,,,,0.13,0.05,0,0,0.17,0.04,0,0,6.00,M,,,0
731,0.45328509,0.00000097,-0.00000097,0,,,,,,,,,,,,,,,,,0.065,0.018,-0.018,0,,,,,0.13,0.05,0,0,0.17,0.04,0,0,6.00,M,,,0
732,1.86516900,0.00001400,-0.00001400,0,,,,,,,,,,,,,,,,,0.051,0.016,-0.016,0,,,,,0.13,0.05,0,0,0.17,0.04,0,0,6.00,M,,,0
733,3.02409500,0.00002100,-0.00002100,0,0.025000,,,1,84.350,0.470,-0.400,0,3.23000,0.19000,-0.19000,0,,,,,1.200,0.060,-0.060,0,2.33000,0.36000,-0.36000,0,1.32,0.09,0,0,1.42,0.07,0,0,4.00,G0 IV-V,,0,0
734,3.24674000,0.00001800,-0.00001800,0,0.021000,,,1,83.780,0.650,-0.550,0,1.02000,0.07000,-0.07000,0,,,,,1.240,0.070,-0.070,0,0.65000,0.12000,-0.12000,0,1.19,0.10,0,0,1.52,0.09,0,0,4.20,G2 IV,,0,0
735,2.45523900,0.00000400,-0.00000400,0,0.110000,0.100000,-0.090000,0,87.000,0.700,-0.700,0,0.50500,0.09000,-0.09000,0,,,,,0.960,0.110,-0.110,0,0.80000,0.50000,-0.50000,0,0.59,0.06,0,0,0.55,0.11,0,0,6.00,M,,,0
736,33.60134000,0.00021000,-0.00020000,0,0.010000,0.010000,-0.010000,0,89.038,0.075,-0.067,0,6.00000,,,1,,,,,0.808,0.042,-0.043,0,14.00000,,,1,0.90,0.04,0,0,0.94,0.04,0,0,,,,,
737,57.01100000,0.05100000,-0.06100000,0,0.014600,0.003400,-0.003600,0,87.400,1.600,-1.000,0,0.37600,0.02100,-0.01900,0,,,,,,,,,,,,,0.90,0.04,0,0,0.94,0.04,0,0,,,,,
738,49.53200000,0.04000000,-0.02700000,0,0.035000,,,1,89.700,0.500,-0.160,0,2.00000,,,1,,,,,0.270,0.011,-0.011,0,,,,,1.05,0.05,0,0,0.96,0.02,0,0,,,,,
739,303.13700000,0.07200000,-0.02000000,0,0.411000,,,1,89.825,0.009,-0.010,0,28.00000,,,1,,,,,0.411,0.018,-0.018,0,,,,,1.05,0.05,0,0,0.96,0.02,0,0,,,,,
740,4.77798030,0.00001400,-0.00001400,0,,,,,,,,,5.94000,,,1,,,,,0.191,,,0,,,,,0.88,0.06,0,0,0.89,0.05,0,0,,,,,
741,9.67392830,0.00002000,-0.00002000,0,,,,,,,,,11.61000,,,1,,,,,0.280,,,0,,,,,0.88,0.06,0,0,0.89,0.05,0,0,,,,,
742,42.89610000,,,0,,,,,,,,,0.02500,0.01450,-0.01450,0,,,,,0.182,0.010,-0.010,0,5.08000,3.12000,-3.12000,0,0.88,0.06,0,0,0.89,0.05,0,0,,,,,
743,982.00000000,8.00000000,-8.00000000,0,,,,,,,,,2.06700,0.07900,-0.07900,0,,,,,,,,,,,,,0.88,0.06,0,0,0.89,0.05,0,0,,,,,
744,7.20379450,0.00002200,-0.00002200,0,,,,,,,,,0.98000,,,1,,,,,0.243,,,0,,,,,0.55,,0,0,0.53,,0,0,,,,,
745,10.91293430,0.00006900,-0.00006900,0,,,,,,,,,0.72000,,,1,,,,,0.227,,,0,,,,,0.55,,0,0,0.53,,0,0,,,,,
746,7.81254000,0.00010000,-0.00010000,0,,,,,,,,,,,,,,,,,0.153,0.004,-0.009,0,,,,,1.23,,0,0,1.88,,0,0,,,,,
747,9.37647000,0.00004000,-0.00004000,0,,,,,,,,,,,,,,,,,0.194,0.006,-0.007,0,,,,,1.23,,0,0,1.88,,0,0,,,,,
748,45.15400000,0.00020000,-0.00020000,0,0.040000,0.010000,-0.010000,0,,,,,0.00700,0.00500,-0.00300,0,,,,,0.633,0.027,-0.027,0,0.03000,0.02000,-0.01000,0,1.04,0.12,0,0,0.94,0.50,0,0,,,,,
749,85.31200000,0.00300000,-0.00200000,0,0.014000,0.013000,-0.009000,0,,,,,0.01300,0.00100,-0.00100,0,,,,,0.803,0.250,-0.152,0,0.03000,0.02000,-0.03000,0,1.04,0.12,0,0,0.94,0.50,0,0,,,,,
750,,,,,0.008000,0.011000,-0.008000,0,,,,,0.02400,0.00300,-0.00300,0,,,,,0.865,0.045,-0.045,0,0.04600,0.00900,-0.00900,0,1.04,0.12,0,0,0.94,0.50,0,0,,,,,
751,7.87735650,0.00003800,-0.00003800,0,,,,,,,,,8.70000,,,1,,,,,0.187,,,0,,,,,0.54,,0,0,0.52,,0,0,,,,,
752,16.38500210,0.00014000,-0.00014000,0,,,,,,,,,10.41000,,,1,,,,,0.164,,,0,,,,,0.54,,0,0,0.52,,0,0,,,,,
753,18.64895250,0.00016000,-0.00016000,0,,,,,,,,,18.41000,,,1,,,,,0.258,,,0,,,,,0.98,,0,0,0.89,,0,0,,,,,
754,38.55830380,0.00041000,-0.00041000,0,,,,,,,,,,,,,,,,,0.283,,,0,,,,,0.98,,0,0,0.89,,0,0,,,,,
755,8.01094340,0.00006900,-0.00006900,0,,,,,,,,,0.92000,,,1,,,,,0.187,,,0,,,,,0.51,,0,0,0.50,,0,0,,,,,
756,12.07172490,0.00029000,-0.00029000,0,,,,,,,,,0.37000,,,1,,,,,0.110,,,0,,,,,0.51,,0,0,0.50,,0,0,,,,,
757,27.94814490,0.00024000,-0.00024000,0,,,,,,,,,1.49000,,,1,,,,,0.217,,,0,,,,,0.62,,0,0,0.58,,0,0,,,,,
758,42.15164180,0.00053000,-0.00053000,0,,,,,,,,,1.11000,,,1,,,,,0.197,,,0,,,,,0.62,,0,0,0.58,,0,0,,,,,
759,10.50160000,0.00110000,-0.00100000,0,,,,,,,,,0.07000,0.01200,-0.01100,0,,,,,0.581,0.026,-0.025,0,0.44200,0.08000,-0.07200,0,1.32,0.13,0,0,4.23,0.15,0,0,,,,,
760,21.40239000,0.00059000,-0.00062000,0,,,,,,,,,0.57000,0.06600,-0.06000,0,,,,,0.874,0.041,-0.041,0,1.06000,0.14000,-0.13000,0,1.32,0.13,0,0,4.23,0.15,0,0,,,,,
761,5.72931960,0.00001800,-0.00001800,0,,,,,,,,,18.86000,,,1,,,,,0.195,,,0,,,,,0.83,,0,0,0.73,,0,0,,,,,
762,11.60925670,0.00008600,-0.00008600,0,,,,,,,,,6.95000,,,1,,,,,0.138,,,0,,,,,0.83,,0,0,0.73,,0,0,,,,,
763,10.21849540,0.00015000,-0.00015000,0,,,,,,,,,1.39000,,,1,,,,,0.248,,,0,,,,,0.95,,0,0,1.03,,0,0,,,,,
764,15.57415680,0.00027000,-0.00027000,0,,,,,,,,,2.19000,,,1,,,,,0.255,,,0,,,,,0.95,,0,0,1.03,,0,0,,,,,
765,11.86817070,0.00036000,-0.00036000,0,,,,,,,,,2.05000,,,1,,,,,0.098,,,0,,,,,1.04,,0,0,0.94,,0,0,,,,,
766,17.98012350,0.00030000,-0.00030000,0,,,,,,,,,1.37000,,,1,,,,,0.177,,,0,,,,,1.04,,0,0,0.94,,0,0,,,,,
767,7.13161850,0.00009300,-0.00009300,0,,,,,,,,,0.25000,,,1,,,,,0.203,,,0,,,,,1.11,,0,0,1.50,,0,0,,,,,
768,8.91934590,0.00011000,-0.00011000,0,,,,,,,,,0.56000,,,1,,,,,0.220,,,0,,,,,1.11,,0,0,1.50,,0,0,,,,,
769,11.90161710,0.00020000,-0.00020000,0,,,,,,,,,0.68000,,,1,,,,,0.227,,,0,,,,,1.11,,0,0,1.50,,0,0,,,,,
770,59.87756000,0.00020000,-0.00020000,0,0.250000,,,1,89.800,,,-1,,,,,,,,,0.192,0.012,-0.012,0,,,,,0.64,0.04,0,0,0.62,0.02,0,0,5.70,K7 V,,0,0
771,5.71493200,0.00000900,-0.00000900,0,,,,,89.200,0.400,-0.400,0,0.03000,,,1,,,,,0.117,0.004,-0.004,0,,,,,0.69,0.02,0,0,0.64,0.02,0,0,5.20,K2 V,,0,0
772,12.44170000,0.00010000,-0.00010000,0,,,,,89.700,0.200,-0.200,0,0.01300,,,1,,,,,0.048,0.003,-0.003,0,,,,,0.69,0.02,0,0,0.64,0.02,0,0,5.20,K2 V,,0,0
773,18.16406000,0.00002000,-0.00002000,0,,,,,89.700,0.300,-0.300,0,0.04400,,,1,,,,,0.174,0.006,-0.006,0,,,,,0.69,0.02,0,0,0.64,0.02,0,0,5.20,K2 V,,0,0
774,122.38740000,0.00080000,-0.00080000,0,,,,,89.980,0.020,-0.020,0,0.11300,,,1,,,,,0.144,0.004,-0.004,0,,,,,0.69,0.02,0,0,0.64,0.02,0,0,5.20,K2 V,,0,0
775,267.29100000,0.00500000,-0.00500000,0,,,,,89.900,0.030,-0.030,0,0.11000,,,1,,,,,0.126,0.006,-0.006,0,,,,,0.69,0.02,0,0,0.64,0.02,0,0,5.20,K2 V,,0,0
776,9.43415050,0.00000100,-0.00000100,0,0.450000,,,1,87.806,0.018,-0.019,0,0.37800,,,1,,,,,0.545,0.018,-0.018,0,3.00000,,,1,0.98,0.04,0,0,0.90,0.03,0,0,,,,,
777,138.31700000,0.04000000,-0.02700000,0,0.070200,0.002900,-0.003900,0,90.050,0.053,-0.053,0,0.53100,,,1,,,,,0.551,0.015,-0.015,0,,,,,1.53,0.09,0,0,1.73,0.04,0,0,3.00,F,,0,0
778,2.15491000,0.00000500,-0.00000500,0,,,,,,,,,,,,,,,,,0.127,0.003,-0.003,0,,,,,1.25,0.06,0,0,1.41,0.03,0,0,,,,,
779,5.85994400,0.00000300,-0.00000300,0,,,,,,,,,,,,,,,,,0.230,0.005,-0.005,0,,,,,1.25,0.06,0,0,1.41,0.03,0,0,,,,,
780,8.13123000,0.00002000,-0.00002000,0,,,,,,,,,,,,,,,,,0.136,0.004,-0.004,0,,,,,1.25,0.06,0,0,1.41,0.03,0,0,,,,,
781,17.81581500,0.00007500,-0.00007500,0,,,,,,,,,,,,,,,,,0.250,0.014,-0.014,0,,,,,1.04,0.04,0,0,0.97,0.04,0,0,4.00,G0 V,,0,0
782,15.72590000,0.00011000,-0.00011000,0,,,,,,,,,,,,,,,,,0.262,0.014,-0.014,0,,,,,0.86,0.03,0,0,0.78,0.03,0,0,4.90,G9 V,,0,0
783,5.39876300,0.00000400,-0.00000400,0,0.000000,,,0,87.600,0.900,-0.900,0,0.02600,0.00700,-0.00800,0,,,,,0.206,0.005,-0.008,0,3.32000,0.86000,-0.98000,0,1.08,0.05,0,0,1.24,0.02,0,0,,,,,
784,9.60508500,0.00007200,-0.00007200,0,0.000000,,,0,86.930,0.410,-0.410,0,0.01500,0.00800,-0.01100,0,,,,,0.085,0.003,-0.004,0,28.00000,13.00000,-23.00000,0,1.08,0.05,0,0,1.24,0.02,0,0,,,,,
785,580.00000000,15.00000000,-15.00000000,0,,,,,,,,,,,,,0.94700,0.03500,-0.03500,0,,,,,,,,,1.08,0.05,0,0,1.24,0.02,0,0,,,,,
786,13.72234100,0.00003500,-0.00003600,0,0.160000,0.170000,-0.001000,0,89.620,0.260,-0.450,0,,,,,,,,,0.200,0.039,-0.026,0,,,,,0.81,0.09,0,0,0.93,0.18,0,0,4.40,G4 V,,0,0
787,242.46130000,0.00590000,-0.00640000,0,0.140000,0.180000,-0.100000,0,89.850,0.030,-0.080,0,,,,,,,,,0.153,0.030,-0.021,0,,,,,0.81,0.09,0,0,0.93,0.18,0,0,4.40,G4 V,,0,0
788,0.24010400,0.00000400,-0.00000400,0,,,,,65.000,,,0,0.00140,,,0,,,,,0.068,,,0,,,,,0.50,0.00,0,0,0.20,0.01,0,0,1.00,B,,,0
789,0.34288700,0.00001300,-0.00001300,0,,,,,65.000,,,0,0.00210,,,0,,,,,0.077,,,0,,,,,0.50,0.00,0,0,0.20,0.01,0,0,1.00,B,,,0
790,3.90512000,0.00005000,-0.00005000,0,0.000000,,,0,89.800,0.200,-0.400,0,,,,,,,,,1.110,0.020,-0.020,0,,,,,0.95,0.05,0,,0.86,0.02,0,,,,,,
791,7.34071800,0.00000100,-0.00000100,0,0.287000,0.062000,-0.062000,0,85.550,0.960,-0.960,0,0.68000,0.09000,-0.09000,0,,,,,1.320,0.140,-0.140,0,0.37000,0.13000,-0.13000,0,1.40,0.14,0,0,1.51,0.14,0,0,3.80,F8 V,,0,0
792,8.88492400,0.00000200,-0.00000200,0,0.569000,0.010000,-0.010000,0,89.100,0.600,-1.000,0,9.90000,0.50000,-0.50000,0,,,,,1.030,0.060,-0.060,0,11.00000,2.00000,-2.00000,0,0.88,0.06,0,0,0.88,0.04,0,0,4.80,G8 V,,0,0
793,1.54492875,0.00000027,-0.00000027,0,0.000000,,,0,78.000,0.200,-0.200,0,2.00000,0.26000,-0.26000,0,,,,,1.250,0.080,-0.080,0,,,,,1.20,0.20,0,0,1.32,0.08,0,0,3.00,F,,0,0
794,3.57878087,0.00000023,-0.00000023,0,0.000000,,,0,88.000,0.110,-0.110,0,0.43000,0.03200,-0.03200,0,,,,,0.960,0.016,-0.016,0,0.60300,0.05500,-0.05500,0,0.95,0.04,0,0,0.99,0.02,0,0,4.50,G5 V,,0,0
795,0.35500000,0.00040000,-0.00040000,0,0.000000,,,0,79.000,9.000,-14.000,0,0.00600,0.00100,-0.00100,0,,,,,0.105,0.014,-0.008,0,5.57000,3.02000,-1.31000,0,0.76,0.05,0,0,0.74,0.03,0,0,4.00,G,,0,0
796,13.48500000,,,0,,,,,,,,,,,,,,,,,0.231,0.073,-0.073,0,,,,,1.10,1.63,0,0,1.10,0.35,0,0,,,,,
797,27.40200000,,,0,,,,,,,,,,,,,,,,,0.247,0.079,-0.079,0,,,,,1.10,1.63,0,0,1.10,0.35,0,0,,,,,
798,7.05300000,,,0,,,,,,,,,,,,,,,,,0.236,0.010,-0.010,0,,,,,0.72,0.11,0,0,0.65,0.02,0,0,,,,,
799,9.52200000,,,0,,,,,,,,,,,,,,,,,0.249,0.012,-0.012,0,,,,,0.72,0.11,0,0,0.65,0.02,0,0,,,,,
800,5.95500000,,,0,,,,,,,,,,,,,,,,,0.216,0.034,-0.034,0,,,,,0.64,0.38,0,0,0.59,0.03,0,0,,,,,
801,12.04000000,,,0,,,,,,,,,,,,,,,,,0.211,0.033,-0.033,0,,,,,0.64,0.38,0,0,0.59,0.03,0,0,,,,,
802,26.44400000,,,0,,,,,,,,,,,,,,,,,0.357,0.162,-0.162,0,,,,,0.85,1.66,0,0,0.90,0.41,0,0,,,,,
803,51.53800000,,,0,,,,,,,,,,,,,,,,,0.477,0.218,-0.218,0,,,,,0.85,1.66,0,0,0.90,0.41,0,0,,,,,
804,9.77000000,,,0,,,,,,,,,,,,,,,,,0.252,0.037,-0.037,0,,,,,0.66,0.41,0,0,0.61,0.03,0,0,,,,,
805,20.09000000,,,0,,,,,,,,,,,,,,,,,0.211,0.031,-0.031,0,,,,,0.66,0.41,0,0,0.61,0.03,0,0,,,,,
806,8.72600000,,,0,,,,,,,,,,,,,,,,,0.199,0.009,-0.009,0,,,,,1.00,0.42,0,0,1.43,0.05,0,0,,,,,
807,12.88300000,,,0,,,,,,,,,,,,,,,,,0.211,0.010,-0.010,0,,,,,1.00,0.42,0,0,1.43,0.05,0,0,,,,,
808,8.30600000,,,0,,,,,,,,,,,,,,,,,0.176,0.009,-0.009,0,,,,,0.92,0.40,0,0,1.24,0.05,0,0,,,,,
809,12.51300000,,,0,,,,,,,,,,,,,,,,,0.194,0.009,-0.009,0,,,,,0.92,0.40,0,0,1.24,0.05,0,0,,,,,
