rowid,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,st_mass,st_masserr,st_masslim,st_massblend,st_rad,st_raderr,st_radlim,st_radblend,st_sp,st_spstr,st_sperr,st_splim,st_spblend
364,51.645,0.003,-0.003,0,0.627,0.009,-0.009,0,nul,nul,nul,nul,nul,nul,nul,nul,1.8,0.06,-0.06,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.1,G1 V,nul,0,0
365,2473,13,-13,0,0.432,0.013,-0.013,0,nul,nul,nul,nul,nul,nul,nul,nul,8.06,0.37,-0.37,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.1,G1 V,nul,0,0
366,346.6,3.6,-3.6,0,0.25,0.11,-0.11,0,nul,nul,nul,nul,nul,nul,nul,nul,0.396,0.02,-0.02,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.1,G1 V,nul,0,0
367,3.51,nul,nul,0,0.054,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.42,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4,G0 V,nul,0,0
368,418.2,5.7,-5.7,0,0.1,0.05,-0.05,0,nul,nul,nul,nul,nul,nul,nul,nul,2.51,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4,G0,nul,0,0
369,3.971,0.001,-0.001,0,0.13,0.04,-0.04,0,nul,nul,nul,nul,nul,nul,nul,nul,0.197,0.017,-0.017,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.6,G6 V,nul,0,0
370,5.7361,0.0015,-0.0015,0,0.09,0.25,-0.09,0,nul,nul,nul,nul,0.05,0.015,-0.017,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.93,0.05,0,nul,0.88,0.04,0,nul,5,K0 IV,nul,0,0
371,1966.1,41,-41,0,0.59,0.02,-0.02,0,nul,nul,nul,nul,nul,nul,nul,nul,1.34,0.07,-0.07,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.5,G5,nul,0,0
372,111.4357,0.0008,-0.0008,0,0.9332,0.0008,-0.0008,0,89.32,0.06,-0.06,0,3.94,0.11,-0.11,0,nul,nul,nul,nul,0.98,0.03,-0.03,0,nul,nul,nul,nul,0.97,0.04,0,nul,0.98,0.01,0,nul,4.5,G5,nul,0,0
373,1001.7,7,-7,0,0.526,0.042,-0.042,0,nul,nul,nul,nul,nul,nul,nul,nul,6.86,0.71,-0.71,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4,G0,nul,0,0
374,184.02,0.18,-0.18,0,0,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,2.7,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.5,G5,nul,0,0
375,441.47,0.35,-0.35,0,0.162,0.036,-0.036,0,90,nul,nul,0,1.681,0.028,-0.028,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.25,G2/3 V,nul,0,0
376,220.078,0.051,-0.051,0,0.3663,0.0097,-0.0097,0,90,nul,nul,0,1.959,0.047,-0.047,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.25,G2/3 V,nul,0,0
377,705,34,-34,0,0.066,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,1.3,0.1,-0.1,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4,G0,nul,0,0
378,2.985625,0.00006,-0.00006,0,0.008,0.025,-0.025,0,nul,nul,nul,nul,nul,nul,nul,nul,0.4,0.034,-0.034,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.05,K0/1 V + G (III),nul,0,0
379,788,25,-25,0,0.41,0.12,-0.12,0,nul,nul,nul,nul,nul,nul,nul,nul,0.132,0.011,-0.011,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.1,K1 V,nul,0,0
380,58.43,0.13,-0.13,0,0.11,0.1,-0.1,0,nul,nul,nul,nul,nul,nul,nul,nul,0.01133,0.00157,-0.00157,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,6,M0 V,nul,0,0
381,2.1375,0.0002,-0.0002,0,0.008,0.004,-0.004,0,nul,nul,nul,nul,nul,nul,nul,nul,1.5,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.1,G1 V,nul,0,0
382,1695,58,-58,0,0.15,0.09,-0.09,0,nul,nul,nul,nul,nul,nul,nul,nul,0.92,0.1,-0.1,0,nul,nul,nul,nul,nul,nul,nul,nul,1.06,0.03,0,0,1.02,0.03,0,0,4.2,G2 V,nul,0,0
383,1475,55,-55,0,0.7,0.2,-0.2,0,nul,nul,nul,nul,nul,nul,nul,nul,7,1.6,-1.6,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,3.7,F7 V,nul,0,0
384,2754,87,-87,0,0.53,0.12,-0.12,0,nul,nul,nul,nul,nul,nul,nul,nul,1.78,0.34,-0.34,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.25,K2.5 V,nul,0,0
385,3.416,0.0006,-0.0006,0,0.133,0.072,-0.072,0,nul,nul,nul,nul,nul,nul,nul,nul,0.22,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.5,G5,nul,0,0
386,2157,63,-63,0,0.241,0.07,-0.07,0,nul,nul,nul,nul,nul,nul,nul,nul,1.78,0.13,-0.13,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4,G0,nul,0,0
387,256.78,0.05,-0.05,0,0.673,0.007,-0.007,0,nul,nul,nul,nul,nul,nul,nul,nul,8.44,0.23,-0.23,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,3.8,F8 IV,nul,0,0
388,49.77,0.07,-0.07,0,0.31,0.1,-0.1,0,nul,nul,nul,nul,nul,nul,nul,nul,0.057,0.005,-0.005,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.5,G5 V,nul,0,0
389,325.81,0.26,-0.26,0,0.334,0.011,-0.011,0,nul,nul,nul,nul,nul,nul,nul,nul,3.86,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.6,G6 V,nul,0,0
390,143.58,0.6,-0.6,0,0.14,0.03,-0.03,0,nul,nul,nul,nul,nul,nul,nul,nul,0.37,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.3,K3 V,nul,0,0
391,13.186,nul,nul,nul,0.15,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.0263,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.25,G2/3 V,nul,0,0
392,46.025,nul,nul,nul,0.24,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.0318,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.25,G2/3 V,nul,0,0
393,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5,2,-2,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,1.6,nul,0,0,nul,nul,nul,nul,2.8,A8 III,nul,0,0
394,507,16,-16,0,0.157,0.086,-0.086,0,nul,nul,nul,nul,nul,nul,nul,nul,1.2,0.1,-0.1,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.9,G8/K0 IV,nul,0,0
395,361.1,9.9,-9.9,0,0.03,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.9,0.1,-0.1,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.6,G6 V,nul,0,0
396,498.9,1,-1,0,0.71,0.04,-0.04,0,nul,nul,nul,nul,nul,nul,nul,nul,0.68,0.18,-0.18,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.3,G3 V,nul,0,0
397,647.3,nul,nul,nul,0.3,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.2,K2,nul,0,0
398,8.1256,nul,nul,nul,0.1,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.0284,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.15,G1/2 V,nul,0,0
399,103.49,nul,nul,nul,0.37,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.04,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.15,G1/2 V,nul,0,0
400,9.494,0.005,-0.005,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.026,0.004,-0.004,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.1,K1 V,nul,0,0
401,436.9,4.5,-4.5,0,0.112,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,1.8,0.1,-0.1,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5,K0 III/IV,nul,0,0
402,4951,607,-465,0,0.85,0.05,-0.05,0,nul,nul,nul,nul,nul,nul,nul,nul,6.8,0.5,-0.5,0,nul,nul,nul,nul,nul,nul,nul,nul,1,0.03,0,0,1,nul,0,0,4.4,G4 V,nul,0,0
403,439.3,5.6,-5.6,0,0.09,0.16,-0.16,0,nul,nul,nul,nul,nul,nul,nul,nul,0.502,0.07,-0.07,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.9,G8/K0 IV,nul,0,0
404,17.054,0.003,-0.003,0,0.13,0.07,-0.07,0,nul,nul,nul,nul,nul,nul,nul,nul,0.087,0.006,-0.006,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.3,K2/4,nul,0,0
405,4970,744,-744,0,0.1,0.2,-0.2,0,nul,nul,nul,nul,nul,nul,nul,nul,0.36,0.06,-0.06,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.3,K2/4,nul,0,0
406,868,31,-31,0,0.365,0.1,-0.1,0,nul,nul,nul,nul,nul,nul,nul,nul,1.4,0.1,-0.1,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5,K0,nul,0,0
407,157.57,0.65,-0.65,0,0.085,0.054,-0.054,0,nul,nul,nul,nul,nul,nul,nul,nul,1.7,0.1,-0.2,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5,K0,nul,0,0
408,383.7,1.2,-1.2,0,0.36,0.02,-0.02,0,nul,nul,nul,nul,nul,nul,nul,nul,1.16,0.03,-0.03,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.8,G8 V,nul,0,0
409,70.46,0.18,-0.18,0,0.11,0.02,-0.02,0,nul,nul,nul,nul,nul,nul,nul,nul,0.3,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.1,K1 V,nul,0,0
410,20.8133,0.0064,-0.0064,0,0.121,0.082,-0.082,0,nul,nul,nul,nul,nul,nul,nul,nul,0.172,0.02,-0.02,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.6,G6 V,nul,0,0
411,4.113775,0.000557,-0.000557,0,0,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.45,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5,K0 V,nul,0,0
412,127.58,0.3,-0.3,0,0.05,0.04,-0.04,0,nul,nul,nul,nul,nul,nul,nul,nul,5.9,0.2,-0.2,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.2,K2,nul,0,0
413,520,26,-26,0,0.68,0.06,-0.06,0,nul,nul,nul,nul,nul,nul,nul,nul,2.6,0.4,-0.4,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.2,K2,nul,0,0
414,122.1,0.3,-0.3,0,0.34,0.14,-0.14,0,nul,nul,nul,nul,nul,nul,nul,nul,0.05,0.008,-0.008,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.4,G3/5 V,nul,0,0
415,778.1,7.5,-7.5,0,0.211,0.042,-0.042,0,nul,nul,nul,nul,nul,nul,nul,nul,5.9,0.3,-0.3,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5,K0 III,nul,0,0
416,6.495,0.0004,-0.0004,0,0.048,0.027,-0.027,0,nul,nul,nul,nul,nul,nul,nul,nul,0.96,0.05,-0.05,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.5,G5,nul,0,0
417,47.84,0.03,-0.03,0,0,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.098,0.006,-0.006,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.1,K1 V(P),nul,0,0
418,5.8881,0.0005,-0.0005,0,0.09,0.04,-0.04,0,nul,nul,nul,nul,nul,nul,nul,nul,0.367,0.022,-0.022,0,nul,nul,nul,nul,nul,nul,nul,nul,1.33,0.03,0,0,nul,nul,nul,nul,3.5,F5 V,nul,0,0
419,55.806,0.049,-0.049,0,0,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.186,0.013,-0.013,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.2,K2 V,nul,0,0
420,199.505,0.085,-0.085,0,0.09,0.009,-0.009,0,nul,nul,nul,nul,nul,nul,nul,nul,8.3,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5,K0,nul,0,0
421,1531,4.7,-4.7,0,0.482,0.011,-0.011,0,nul,nul,nul,nul,nul,nul,nul,nul,6.92,0.16,-0.16,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4,G0,nul,0,0
422,2890,390,-390,0,0.402,0.054,-0.054,0,nul,nul,nul,nul,nul,nul,nul,nul,11,0.8,-0.8,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.5,G5 IV,nul,0,0
423,3630,12,-12,0,0.572,0.011,-0.011,0,nul,nul,nul,nul,nul,nul,nul,nul,9.61,0.14,-0.14,0,nul,nul,nul,nul,nul,nul,nul,nul,0.97,0.01,0,0,1.62,0.05,0,0,4.5,G5,nul,0,0
424,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,11,2,-2,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,1.5,0.1,0,0,nul,nul,nul,nul,3.5,F5 V,nul,0,0
425,48.056,0.057,-0.057,0,0.05,0.17,-0.17,0,nul,nul,nul,nul,nul,nul,nul,nul,0.21,0.036,-0.036,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.5,G5 V,nul,0,0
426,10.8985,0.0045,-0.0045,0,0.53,0.12,-0.12,0,nul,nul,nul,nul,nul,nul,nul,nul,0.261,0.04,-0.04,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,3.9,F8/G0 V,nul,0,0
427,443.4,4.2,-4.2,0,0.06,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,2.6,0.2,-0.2,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5,K0,nul,0,0
428,395.8,0.6,-0.6,0,0.082,0.021,-0.021,0,nul,nul,nul,nul,nul,nul,nul,nul,1.29,0.06,-0.06,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.5,G5,nul,0,0
429,1624,23,-23,0,0.239,0.031,-0.031,0,nul,nul,nul,nul,nul,nul,nul,nul,0.99,0.06,-0.06,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.5,G5,nul,0,0
430,68.27,0.13,-0.13,0,0.12,0.04,-0.04,0,nul,nul,nul,nul,nul,nul,nul,nul,0.77,0.09,-0.09,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4,G0,nul,0,0
431,7.8543,0.0009,-0.0009,0,0.25,0.08,-0.08,0,nul,nul,nul,nul,nul,nul,nul,nul,0.054,0.004,-0.004,0,nul,nul,nul,nul,nul,nul,nul,nul,1.05,0.02,0,0,nul,nul,nul,nul,4.5,G5 V,nul,0,0
432,30.93,0.02,-0.02,0,0.15,0.09,-0.09,0,nul,nul,nul,nul,nul,nul,nul,nul,0.076,0.007,-0.007,0,nul,nul,nul,nul,nul,nul,nul,nul,1.05,0.02,0,0,nul,nul,nul,nul,4.5,G5 V,nul,0,0
433,5.24,0.002,-0.002,0,0.01,0.01,-0.01,0,nul,nul,nul,nul,nul,nul,nul,nul,0.28,0.016,-0.016,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.3,G3 V,nul,0,0
434,835.477,6.04,-6.04,0,0.462,0.069,-0.069,0,nul,nul,nul,nul,nul,nul,nul,nul,11.09,1,-1,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.2,K2 III,nul,0,0
435,1143,14,-14,0,0.2,0.01,-0.01,0,nul,nul,nul,nul,nul,nul,nul,nul,6.8,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.8,G8 V,nul,0,0
436,324,1.7,-3.3,0,0.46,0.04,-0.04,0,nul,nul,nul,nul,nul,nul,nul,nul,2.83,0.24,-0.24,0,nul,nul,nul,nul,nul,nul,nul,nul,1.4,0.14,0,0,1.5,0.15,0,0,3.6,F6 V,nul,0,0
437,263.3,2.3,-2.3,0,0.61,0.11,-0.11,0,nul,nul,nul,nul,nul,nul,nul,nul,0.27,0.08,-0.08,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.25,K5/M0 V,nul,0,0
438,1657,48,-48,0,0.32,0.06,-0.06,0,nul,nul,nul,nul,nul,nul,nul,nul,0.71,0.06,-0.06,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.25,K5/M0 V,nul,0,0
439,937.7,15.6,-15.6,0,0.23,0.03,-0.03,0,nul,nul,nul,nul,nul,nul,nul,nul,1.24,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.3,K3 V,nul,0,0
440,1046,nul,nul,0,0.06,nul,nul,0,nul,nul,nul,nul,1.18622,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.3,K3 V,nul,0,0
441,3827,105,-105,0,0.25,0.08,-0.08,0,nul,nul,nul,nul,nul,nul,nul,nul,0.48,0.04,-0.04,0,nul,nul,nul,nul,nul,nul,nul,nul,1.36,nul,0,0,nul,nul,nul,nul,4.4,G4 IV,nul,0,0
442,83.888,0.0086,-0.0086,0,0.3359,0.0091,-0.0091,0,nul,nul,nul,nul,nul,nul,nul,nul,11.68,0.96,-0.96,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,3.8,F8,nul,0,0
443,493.7,1.8,-1.8,0,0.144,0.032,-0.032,0,nul,nul,nul,nul,nul,nul,nul,nul,1.1,0.06,-0.06,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.1,K1 V,nul,0,0
444,1114,14,-14,0,0.167,0.055,-0.055,0,nul,nul,nul,nul,nul,nul,nul,nul,0.95,0.1,-0.1,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4,G0 V,nul,0,0
445,670,11,-11,0,0.054,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,2.1,0.2,-0.2,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5,K0,nul,0,0
446,2597,41,-41,0,0.144,0.035,-0.035,0,nul,nul,nul,nul,nul,nul,nul,nul,1.88,0.17,-0.17,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.8,G8 IV/V,nul,0,0
447,25.827,0.019,-0.019,0,0.42,0.17,-0.17,0,nul,nul,nul,nul,nul,nul,nul,nul,0.178,0.021,-0.021,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.2,G2 V,nul,0,0
448,6.1335,0.0006,-0.0006,0,0.309,0.014,-0.014,0,nul,nul,nul,nul,nul,nul,nul,nul,2.13,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5,K0,nul,0,0
449,2082,24,-35,0,0.66,0.14,-0.1,0,nul,nul,nul,nul,nul,nul,nul,nul,4.5,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,2.39,0.06,0,0,9.12,0.65,0,0,4.7,G7 III,nul,0,0
450,63.33,0.03,-0.03,0,0.03,0.01,-0.01,0,nul,nul,nul,nul,nul,nul,nul,nul,1.22,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.2,G2 V,nul,0,0
451,344.95,1.08,-1.08,0,0.68,0.09,-0.09,0,nul,nul,nul,nul,nul,nul,nul,nul,3.71,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.25,K2/3 III,nul,0,0
452,559.4,1.3,-1.3,0,0.46,0.01,-0.01,0,nul,nul,nul,nul,nul,nul,nul,nul,3,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.3,G3 V,nul,0,0
453,4.1547,0.0005,-0.0005,0,0.27,0.12,-0.12,0,nul,nul,nul,nul,nul,nul,nul,nul,0.058,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.3,G3 V,nul,0,0
454,3008,202,-202,0,0.28,0.12,-0.12,0,nul,nul,nul,nul,nul,nul,nul,nul,7.2,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.3,G3 V,nul,0,0
455,9.6737,0.0039,-0.0039,0,0,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,0.041,0.004,-0.004,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.35,K3/4 V,nul,0,0
456,1244,17,-17,0,0.41,0.1,-0.1,0,nul,nul,nul,nul,nul,nul,nul,nul,0.38,0.04,-0.04,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.8,G8 IV,nul,0,0
457,948.12,nul,nul,nul,0.13,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.224,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.5,G5 V,nul,0,0
458,454.2,1.6,-1.6,0,0.345,0.049,-0.049,0,nul,nul,nul,nul,nul,nul,nul,nul,1.45,0.13,-0.13,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.28,K3- V,nul,0,0
459,923.8,5.3,-5.3,0,0.23,0.058,-0.058,0,nul,nul,nul,nul,nul,nul,nul,nul,3.24,0.1,-0.1,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5.28,K3- V,nul,0,0
460,1840,55,-55,0,0.7,0.1,-0.1,0,nul,nul,nul,nul,nul,nul,nul,nul,1.6,0.6,-0.6,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.6,G6 V,nul,0,0
461,10.7085,0.0003,-0.0003,0,0.011,0.02,-0.02,0,nul,nul,nul,nul,nul,nul,nul,nul,1.04,0.03,-0.03,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5,K0 V,nul,0,0
462,883,29,-29,0,0.163,0.073,-0.073,0,nul,nul,nul,nul,nul,nul,nul,nul,2.2,0.2,-0.2,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,5,K0,nul,0,0
463,1951,41,-41,0,0.638,0.02,-0.02,0,nul,nul,nul,nul,nul,nul,nul,nul,18.15,0.35,-0.35,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.3,G3 V,nul,0,0
464,974,39,-39,0,0.34,0.09,-0.09,0,nul,nul,nul,nul,nul,nul,nul,nul,5.61,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4,G0,nul,0,0
465,1544,34,-34,0,0.22,0.09,-0.09,0,nul,nul,nul,nul,nul,nul,nul,nul,1.49,0.09,-0.09,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,3.8,F8,nul,0,1
466,3.27,nul,nul,nul,0.4,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,0.0351,nul,nul,0,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,nul,4.2,G2 V,nul,0,0
