rowid,kepoi_name,Planet (earth radi)
4604,K03656.01,98.13200306
4605,K03657.01,69.00941352
4606,K01932.02,4.430656622
4607,K03658.01,15.35585042
4608,K03659.01,43.95962502
4609,K03660.01,16.28971803
4610,K03661.01,7.506072984
4611,K03662.01,70.34045756
4612,K03663.01,11.29889391
4613,K03664.01,31.28543943
4614,K03638.01,45.91276332
4615,K03666.01,81.88976992
4616,K03667.01,13.49383359
4617,K01955.03,0.82077846
4618,K03668.01,25.69445764
4619,K03669.01,43.00647211
4620,K03670.01,171.0894616
4621,K03671.01,43.12946373
4622,K03672.01,35.43844704
4623,K03673.01,31.76890233
4624,K03646.01,38.3443451
4625,K03675.01,35.18123272
4626,K03676.01,54.60469498
4627,K03677.01,44.74509652
4628,K01955.04,1.758627201
4629,K03678.01,9.126412922
4630,K03679.01,54.60469498
4631,K03680.01,10.6807395
4632,K03681.01,22.08432262
4633,K03681.02,2.108424877
4634,K03682.01,54.60469498
4635,K03655.01,60.34441289
4636,K03684.01,32.54640209
4637,K03685.01,23.1747786
4638,K03685.02,1.611455535
4639,K01960.02,1.532185899
4640,K03686.01,26.50762825
4641,K03687.01,23.22195771
4642,K03688.01,48.91371176
4643,K03689.01,13.35856215
4644,K03690.01,27.90867802
4645,K03665.01,34.17926278
4646,K03699.01,29.88140587
4647,K03700.01,66.60407671
4648,K03701.01,6.751040543
4649,K03702.01,54.3862762
4650,K03703.01,31.73801792
4651,K03704.01,36.06743765
4652,K01986.02,1.201903941
4653,K03705.01,115.4889299
4654,K03706.01,41.76657494
4655,K03707.01,24.57661588
4656,K03674.01,26.74101123
4657,K03717.01,19.14644828
4658,K03718.01,11.4518397
4659,K03719.01,24.46290335
4660,K03720.01,28.86251284
4661,K03721.01,19.0638969
4662,K03722.01,17.50875955
4663,K03723.01,54.3414357
4664,K03724.01,22.47740369
4665,K00416.03,0.837732125
4666,K03683.01,9.341784869
4667,K03691.02,26.77639507
4668,K03692.01,14.33357299
4669,K03693.01,76.81581844
4670,K03694.01,19.93477844
4671,K01972.02,0.905855851
4672,K03695.01,8.714449766
4673,K03696.01,24.69014625
4674,K03697.01,20.18189527
4675,K03698.01,74.3626383
4676,K03691.01,38.21618788
4677,K03708.01,106.9705975
4678,K03709.01,20.91463567
4679,K03710.01,18.00012099
4680,K03711.01,9.133527695
4681,K03712.01,960.1855783
4682,K03713.01,54.60469498
4683,K03714.01,11.01032251
4684,K01992.02,1.689360053
4685,K03715.01,29.29161837
4686,K03716.01,5.555547084
4687,K04834.01,1.637791379
4688,K04835.01,1.741452932
4689,K04836.01,1.612585852
4690,K04837.01,1.262897386
4691,K04838.01,0.824771155
4692,K04839.01,2.493086559
4693,K04840.01,1.130596762
4694,K03214.01,2.472976742
4695,K04841.01,1.682698281
4696,K04842.01,1.428458821
4697,K03257.01,3.134309492
4698,K03258.01,2.607865628
4699,K03259.01,2.475143456
4700,K03260.01,3.059173432
4701,K03261.01,1.882607161
4702,K03262.01,1.791143205
4703,K03263.01,7.00512711
4704,K03264.01,1.193767842
4705,K03265.01,19.1807291
4706,K03266.01,1.718737379
4707,K01613.02,1.086906454
4708,K03365.01,3.164041748
4709,K03366.01,1.535265604
4710,K03367.01,1.983329889
4711,K03368.01,1.76270508
4712,K03369.01,51.46222755
4713,K03370.01,1.41518988
4714,K03370.02,1.653948909
4715,K03371.01,1.189454071
4716,K03372.01,2.544343986
4717,K03469.01,1.903257565
4718,K01781.03,3.089874375
4719,K03470.01,1.514133587
4720,K03470.02,1.929118348
4721,K03471.01,29.08182058
4722,K03472.01,1.227284204
4723,K03473.01,6.944341164
4724,K03474.01,1.231324951
4725,K03475.01,1.368261513
4726,K03476.01,47.76818717
4727,K04843.01,2.618404334
4728,K04844.01,1.11164238
4729,K04845.01,0.706115153
4730,K04846.01,1.261368454
4731,K04847.01,0.945720554
4732,K04848.01,1.672651017
4733,K04849.01,1.320341525
4734,K04850.01,0.77667534
4735,K03216.01,1.738855933
4736,K04851.01,0.501413072
4737,K01151.04,0.874794516
4738,K03267.01,1.69711392
4739,K03268.01,2.29898871
4740,K03269.01,13.64156332
4741,K03270.01,8.166099372
4742,K03271.01,1.902766122
4743,K03271.02,1.412346067
4744,K03273.01,3.026552587
4745,K03274.01,2.633910975
4746,K03275.01,10.87070268
4747,K03373.01,24.15151582
4748,K01627.03,1.293323122
4749,K03374.01,1.114035158
4750,K03374.02,1.216920232
4751,K03375.01,2.916283866
4752,K03376.02,2.004429143
4753,K03377.01,1.115115239
4754,K03379.01,2.40714969
4755,K03380.01,2.547199812
4756,K03382.01,1.320308762
4757,K03477.01,1.375048877
4758,K03479.01,15.12683145
4759,K01788.02,2.857081456
4760,K03480.01,1.327156191
4761,K03481.01,1.111022071
4762,K03482.01,1.189028154
4763,K03483.01,1.806760148
4764,K03484.01,3.115350742
4765,K03485.01,2.159551799
4766,K03486.01,1.193201045
4767,K04852.01,1.022254495
4768,K04853.01,1.200648033
4769,K04854.01,0.861662087
4770,K04855.01,0.767130439
4771,K04856.01,3.361900769
4772,K04857.01,1.248918584
4773,K04858.01,2.237481982
4774,K04859.01,1.299373322
4775,K04860.01,2.258275449
4776,K03217.01,1.734900369
4777,K03276.01,9.86226317
4778,K01151.05,0.975469192
4779,K03277.01,1.58027407
4780,K03278.01,3.131743071
4781,K03279.01,2.893611997
4782,K03280.01,2.782218419
4783,K03282.01,2.245126639
4784,K03284.01,0.92532024
4785,K03285.01,2.001316676
4786,K03286.01,1.157095329
4787,K03383.01,2.567438496
4788,K03384.01,1.284422556
4789,K01628.02,0.984972593
4790,K03384.02,1.498691379
4791,K03385.01,45.41887477
4792,K03386.01,39.99317755
4793,K03387.01,1.213076062
4794,K03388.01,7.322664332
4795,K03389.01,1.363705297
4796,K03390.01,28.1701253
4797,K03487.01,32.43518882
4798,K03489.01,26.08446321
4799,K03490.01,1.946406195
4800,K01792.02,0.591820974
4801,K03491.01,8.060645038
4802,K03492.01,0.994187682
4803,K03493.01,1.910469753
4804,K03495.01,1.048978033
4805,K03495.02,1.117867316
4806,K03496.01,2.528404876
4807,K04861.01,1.714587422
4808,K04862.01,1.916624794
4809,K04863.01,0.949466436
4810,K04864.01,0.741225972
4811,K04865.01,1.042731255
4812,K04866.01,0.673712727
4813,K04867.01,1.166569243
4814,K04868.01,1.322001507
4815,K04869.01,1.513642145
4816,K04870.01,0.842135448
4817,K03287.01,1.879049119
4818,K03288.01,3.42830117
4819,K01192.02,9.417636797
4820,K03289.01,2.88108568
4821,K03291.01,9.308218162
4822,K03292.01,3.632434379
4823,K03293.01,14.25329972
4824,K03294.01,9.21106942
4825,K03295.01,1.164030125
4826,K03296.01,1.744205009
4827,K03391.01,1.509710607
4828,K03392.01,32.75092627
4829,K03393.01,2.363269357
4830,K01650.02,4.231615956
4831,K03394.01,1.940519808
4832,K03395.01,1.15036803
4833,K03396.01,1.884408024
4834,K03397.01,2.308773871
4835,K03398.01,1.235101412
4836,K03398.02,2.203972172
4837,K03496.02,1.724246993
4838,K03497.01,1.420130513
4839,K03498.01,3.550178849
4840,K03499.01,1.393678906
4841,K01792.03,1.153124475
4842,K03499.02,0.602835833
4843,K03500.01,1.59585279
4844,K03500.02,0.702762424
4845,K03501.01,46.88977149
4846,K03502.01,3.4739306
4847,K03218.01,0.640054393
4848,K04871.01,0.718051739
4849,K04872.01,1.520369443
4850,K04873.01,3.919306587
4851,K04874.01,0.746839334
4852,K04875.01,0.969255178
4853,K04876.01,1.20130329
4854,K04877.01,1.744620005
4855,K04878.01,1.28415827
4856,K04879.01,1.678102749
4857,K03297.01,14.87318314
4858,K03298.01,1.943948983
4859,K03299.01,13.60697452
4860,K01196.02,1.935260284
4861,K03300.01,2.142338761
4862,K03300.02,1.668937897
4863,K03301.01,1.151252626
4864,K03302.01,2.214416958
4865,K03303.01,2.045022274
4866,K03304.01,10.7541981
4867,K03398.03,1.00958839
4868,K03399.01,14.34363772
4869,K03400.01,1.911431887
4870,K03401.01,1.389650172
4871,K01681.02,0.885032896
4872,K03402.01,33.65234331
4873,K03403.01,1.813427381
4874,K03403.02,0.994100314
4875,K03404.01,1.873377875
4876,K03407.01,2.707693931
4877,K03503.01,0.969403703
4878,K03504.01,2.699561435
4879,K03505.01,16.2809577
4880,K03506.01,62.38817926
4881,K03510.01,53.28588239
4882,K01803.02,2.329785758
4883,K03511.01,55.05230169
4884,K03512.01,51.05538981
4885,K03513.01,64.8964243
4886,K03514.01,40.207562
4887,K03515.01,61.69833139
4888,K03516.01,52.36991882
4889,K04880.01,1.482189841
4890,K03219.01,0.491442255
4891,K04881.01,0.666177279
4892,K04882.01,1.263945796
4893,K04883.01,0.538424134
4894,K04884.01,0.923911439
4895,K04885.01,1.719425398
4896,K04886.01,5.050934286
4897,K04887.01,0.606931185
4898,K04888.01,1.289806579
4899,K03305.01,3.291483646
4900,K03306.01,2.01566679
4901,K03307.01,1.839255402
4902,K03308.01,1.778627809
4903,K01196.03,1.981495172
4904,K03308.02,1.09454019
4905,K03309.01,6.111958114
4906,K03310.01,1.230178252
4907,K03311.01,1.543303415
4908,K03312.01,2.347599994
4909,K03408.01,1.779850954
4910,K03409.01,11.05827636
4911,K03410.01,1.522204161
4912,K03411.01,13.26990192
4913,K03412.01,4.124829922
4914,K01681.03,0.988781817
4915,K03413.01,56.41003541
4916,K03414.01,18.51436617
4917,K03415.01,0.910164161
4918,K03416.01,1.258725587
4919,K03517.01,60.99700561
4920,K03518.01,121.4954463
4921,K03520.01,58.04479077
4922,K03521.01,119.1474445
4923,K01806.02,1.239133422
4924,K03522.01,62.64142979
4925,K03523.01,54.47359566
4926,K03524.01,55.86060297
4927,K03525.01,25.87510185
4928,K03526.01,41.33186023
4929,K03527.01,58.32169118
4930,K03528.01,90.45463755
4931,K04889.01,2.282257832
4932,K04890.01,1.852191254
4933,K01042.02,4.965483399
4934,K03220.01,2.782726242
4935,K04891.01,1.676402359
4936,K04892.01,1.102927471
4937,K04893.01,1.976253121
4938,K04894.01,1.629152917
4939,K04895.01,1.427052204
4940,K04896.01,1.477930674
4941,K03313.01,2.049641831
4942,K03314.01,9.161936115
4943,K03315.01,1.569076831
4944,K03316.01,2.957368438
4945,K03318.01,3.044583057
4946,K01404.02,0.997627777
4947,K03318.02,3.701936217
4948,K03319.01,1.945237654
4949,K03319.02,1.609484306
4950,K03319.03,1.117046061
4951,K03417.01,3.217727992
4952,K03418.01,3.938619176
4953,K03419.01,52.18188904
4954,K03420.02,1.72723387
4955,K03421.01,1.695399333
4956,K03422.01,16.13872885
4957,K01707.02,3.475593204
4958,K03423.01,2.982268179
4959,K03424.01,40.82246997
4960,K03425.01,2.987095234
4961,K03529.01,44.99426867
4962,K03530.01,49.41724896
4963,K03531.01,53.09446017
4964,K00332.02,0.864841172
4965,K01806.03,1.046051221
4966,K03532.01,49.39470278
4967,K03533.01,58.24876114
4968,K03534.01,38.49630996
4969,K03535.01,99.43514956
4970,K03536.01,54.20756596
4971,K03537.01,35.49087847
4972,K03538.01,36.74895972
4973,K04897.01,1.527948575
4974,K04898.01,2.672572191
4975,K04899.01,1.20130329
4976,K04900.01,1.543198574
4977,K03221.01,1.839828751
4978,K04901.01,0.527710693
4979,K04902.01,2.347248339
4980,K04903.01,2.184187799
4981,K04904.01,0.901326937
4982,K04905.01,0.914912585
4983,K03320.01,21.63915806
4984,K03321.01,15.65598512
4985,K03322.01,36.66340509
4986,K03323.01,1.40240146
4987,K03324.01,2.702015043
4988,K03325.01,3.453200911
4989,K01422.04,1.605378033
4990,K03326.01,6.795101072
4991,K03327.01,25.05628165
4992,K03328.01,15.75874024
4993,K03425.02,1.472142577
4994,K03426.01,1.648373769
4995,K03427.01,47.45658002
4996,K03428.01,1.627656748
4997,K03429.01,1.787451927
4998,K03429.02,1.645763665
4999,K03429.03,1.682370652
5000,K00302.02,1.966533485
5001,K01718.02,2.603017823
5002,K03430.01,1.238434482
5003,K03539.01,59.15602907
5004,K03540.01,61.17368347
5005,K03541.01,54.91059485
5006,K01823.02,1.356924486
5007,K03542.01,59.56080931
5008,K03543.01,38.27535093
5009,K03544.01,195.4302033
5010,K03545.01,31.45230431
5011,K03546.01,26.44736017
5012,K03547.01,43.4706011
5013,K03548.01,43.64467714
5014,K03549.01,44.17519824
5015,K04906.01,1.562458742
5016,K04907.01,0.703308471
5017,K04908.01,2.161974609
5018,K04909.01,1.737739813
5019,K04910.01,0.76446573
5020,K03223.01,3.452294473
5021,K04911.01,2.673183764
5022,K04912.01,0.964886802
5023,K04913.01,2.429144461
5024,K04914.01,0.904440497
5025,K03329.01,1.925372466
5026,K03330.01,1.369431145
5027,K03331.01,8.544367936
5028,K03332.01,13.44079278
5029,K03334.01,26.93590958
5030,K03335.01,2.375850279
5031,K03336.01,23.51591422
5032,K00284.04,1.283892891
5033,K01525.02,1.563957095
5034,K03337.01,1.887509571
5035,K03431.01,2.261621625
5036,K03432.01,2.000966114
5037,K03433.01,5.628630117
5038,K03434.01,1.337771343
5039,K03435.01,1.686192981
5040,K03436.01,1.110168054
5041,K03437.01,1.264831484
5042,K03437.02,1.542233163
5043,K03438.01,1.323718279
5044,K01731.02,1.497086001
5045,K03550.01,36.69435503
5046,K03551.01,39.7606926
5047,K01830.02,2.914112783
5048,K03552.01,92.33381936
5049,K03553.01,36.42133155
5050,K03554.01,39.45218954
5051,K03555.01,51.87168452
5052,K03556.01,39.3487408
5053,K03557.01,42.41979053
5054,K03558.01,48.21605488
5055,K03559.01,53.07576352
5056,K03560.01,37.95440759
5057,K03224.01,0.539369888
5058,K03225.01,0.960256324
5059,K03226.01,1.324329852
5060,K03227.01,0.751164026
5061,K03230.01,3.10427691
5062,K03231.01,1.462531495
5063,K03232.01,1.841549891
5064,K00279.03,0.7850517
5065,K01101.02,2.070806611
5066,K03234.01,0.863881222
5067,K03338.01,11.43697521
5068,K03338.02,15.27081452
5069,K03339.01,2.677914715
5070,K03340.01,0.878046772
5071,K03340.02,0.98353649
5072,K03341.01,1.684991678
5073,K03341.02,1.163735259
5074,K03342.01,37.36270645
5075,K03343.01,2.630985256
5076,K01545.02,1.669776626
5077,K03439.01,2.289383744
5078,K03440.01,2.500862267
5079,K03441.01,52.18330439
5080,K03443.01,2.155574939
5081,K03444.01,1.036425505
5082,K03444.02,5.740504216
5083,K03444.03,0.629561555
5084,K03445.01,2.524536679
5085,K03446.01,3.054708952
5086,K03448.01,2.240319242
5087,K03561.01,38.57862829
5088,K01833.02,1.887893988
5089,K03562.01,42.57639461
5090,K03563.01,37.72589232
5091,K03564.01,43.92563294
5092,K03565.01,61.26699198
5093,K03566.01,43.29262256
5094,K03567.01,168.55168
5095,K03568.01,59.8467457
5096,K03569.01,15.72796394
5097,K03570.01,52.95533833
5098,K03571.01,92.42686521
5099,K03236.01,0.677535055
5100,K03237.01,1.839704252
5101,K03238.01,8.603013378
5102,K03239.01,1.001581157
5103,K03240.01,1.468337285
5104,K03241.01,1.431826838
5105,K03242.01,1.349525332
5106,K03243.01,1.099240562
5107,K03245.01,0.987445094
5108,K01132.02,12.90348575
5109,K03344.01,1.528057784
5110,K03344.02,1.342838659
5111,K03345.01,1.7415403
5112,K03346.01,1.359525854
5113,K03347.01,1.512593735
5114,K03348.01,2.859758178
5115,K03349.01,2.722373857
5116,K03350.01,30.15463793
5117,K03351.01,38.80668305
5118,K03352.01,1.849133391
5119,K01747.02,0.977860878
5120,K03449.01,25.14405324
5121,K03450.01,2.155749674
5122,K03451.01,1.613153741
5123,K03452.01,46.90543299
5124,K03454.01,67.18290831
5125,K03455.01,1.672214179
5126,K03456.01,1.30593899
5127,K03457.01,14.84592447
5128,K03458.01,1.390781581
5129,K01833.03,1.698852534
5130,K03572.01,28.80977901
5131,K03573.01,42.70803561
5132,K03574.01,27.3580006
5133,K03575.01,70.21307573
5134,K03576.01,101.9043848
5135,K03577.01,23.16036733
5136,K03578.01,57.943783
5137,K03579.01,66.06959634
5138,K03580.01,42.52613645
5139,K03581.01,40.57128837
5140,K03827.01,13.1051268
5141,K03827.02,13.1051268
5142,K03828.01,5.48445188
5143,K03830.01,13.61185837
5144,K03831.01,19.87610897
5145,K03832.01,3.473068283
5146,K03834.01,1.800369214
5147,K03835.01,7.105190214
5148,K02055.03,1.100754204
5149,K03836.01,1.699439425
5150,K03934.01,6.48820412
5151,K03935.01,1.63233091
5152,K03936.01,3.149542018
5153,K03936.02,1.566936327
5154,K03937.01,2.026465414
5155,K03938.01,88.66535636
5156,K03939.01,6.372726111
5157,K03940.01,50.65729974
5158,K02135.02,1.167721402
5159,K03941.01,1.078658961
5160,K03837.01,9.146723247
5161,K03942.01,1.23380182
5162,K02004.02,0.958342976
5163,K03725.01,90.12573119
5164,K03726.01,14.95249099
5165,K03727.01,6.466004035
5166,K03728.01,20.53655243
5167,K03729.01,13.17304412
5168,K03729.02,14.6396607
5169,K03730.01,54.60469498
5170,K03731.01,11.6567591
5171,K03732.01,20.88195148
5172,K03838.01,5.213219439
5173,K03839.01,2.18881653
5174,K03840.01,22.5932386
5175,K03841.01,3.040280207
5176,K03842.01,13.89328791
5177,K03843.01,5.382155445
5178,K03844.01,36.1264662
5179,K03845.01,91.41235475
5180,K02055.04,1.121798854
5181,K03846.01,3.805510403
5182,K03943.01,2.511029662
5183,K03944.01,7.034628935
5184,K03945.01,4.764676817
5185,K03946.01,2.573732233
5186,K03947.01,4.222035016
5187,K03947.02,4.040747429
5188,K03948.01,2.140656936
5189,K03949.01,1.258691732
5190,K02135.03,1.438478782
5191,K03950.01,2.075111645
5192,K03733.01,66.50851849
5193,K02004.03,0.824443527
5194,K03734.01,15.50894778
5195,K03735.01,74.64199702
5196,K03736.01,16.37446529
5197,K03737.01,27.44980201
5198,K03738.01,69.60897307
5199,K03739.01,135.1295993
5200,K03740.01,39.95447622
5201,K03741.01,14.43308022
5202,K03741.02,1.922522101
5203,K03847.01,1.553005577
5204,K03848.01,1.843549515
5205,K03849.01,7.731412726
5206,K03850.01,13.14335008
5207,K03851.01,39.15921096
5208,K03852.01,2.760062018
5209,K03853.01,34.57173948
5210,K03854.01,3.104480039
5211,K03855.01,18.79493601
5212,K02059.02,0.604594104
5213,K03856.01,9.568616594
5214,K03951.01,1.79701321
5215,K03952.01,4.897829274
5216,K03953.01,1.472275375
5217,K03954.01,1.976853772
5218,K03955.01,1.159174675
5219,K03956.01,2.124733115
5220,K03957.01,0.687046101
5221,K03958.01,1.071381247
5222,K03959.01,0.741275116
5223,K02147.02,1.138475128
5224,K03742.01,74.58231408
5225,K02011.02,1.069854499
5226,K03743.01,48.37975976
5227,K03744.01,4.750346361
5228,K03745.01,35.60226113
5229,K03746.01,39.90838738
5230,K03747.01,21.02389966
5231,K03747.02,4.114485609
5232,K03748.01,12.36681672
5233,K03749.01,8.182513543
5234,K03750.01,6.763392125
5235,K03857.01,33.85491089
5236,K03858.01,2.994182924
5237,K03859.01,12.22053074
5238,K03860.01,1.285324626
5239,K03861.01,3.285987137
5240,K03862.01,7.176432959
5241,K03862.02,2.299425548
5242,K03863.01,32.39980498
5243,K03864.01,1.062163974
5244,K02061.02,1.056491639
5245,K03960.01,1.444403392
5246,K03961.01,1.768318442
5247,K03962.01,1.435885059
5248,K03963.01,1.201539182
5249,K03964.01,5.922316008
5250,K03965.01,2.336842323
5251,K03966.01,2.084648901
5252,K03967.01,2.477868886
5253,K03967.02,2.323831444
5254,K03968.01,0.553748396
5255,K03751.01,2.322293994
5256,K02018.02,1.213775002
5257,K03752.01,14.80740787
5258,K03753.01,25.5192876
5259,K03754.01,52.37682343
5260,K03755.01,32.3230963
5261,K03756.01,13.82857129
5262,K03757.01,11.74395625
5263,K03758.01,23.16304951
5264,K03759.01,12.75663963
5265,K03760.01,11.30489194
5266,K03864.02,0.968347648
5267,K03865.01,1.205114697
5268,K03866.01,3.202537622
5269,K03867.01,1.551316108
5270,K03868.01,9.11546752
5271,K03869.01,6.096665523
5272,K03870.01,16.05110469
5273,K03871.01,5.470990731
5274,K03872.01,1.830853923
5275,K03873.01,100.9277665
5276,K02158.02,1.036397111
5277,K03969.01,1.770581261
5278,K03970.01,0.790239146
5279,K03971.01,2.940299011
5280,K03972.01,0.940217493
5281,K03973.01,1.653519716
5282,K03974.01,4.452903666
5283,K03975.01,2.881424229
5284,K03976.01,2.025781763
5285,K03977.01,2.710697189
5286,K03761.01,12.92507983
5287,K02028.03,2.70943036
5288,K03762.01,6.765505764
5289,K03763.01,33.63649211
5290,K03765.01,23.56083379
5291,K03766.01,10.10787509
5292,K03767.01,16.7920358
5293,K03768.01,8.139115261
5294,K03769.01,4.746907903
5295,K03770.01,7.072025506
5296,K02076.02,6.241058902
5297,K03874.01,3.415327094
5298,K03875.01,4.73377056
5299,K03876.01,2.433949674
5300,K03877.01,1.144073201
5301,K03878.01,2.8265203
5302,K03879.01,1.979092565
5303,K03880.01,1.19201241
5304,K03881.01,6.216744524
5305,K03882.01,4.94017544
5306,K03978.01,1.529595453
5307,K02162.02,1.290418152
5308,K03979.01,1.252159918
5309,K03980.01,1.700783356
5310,K03981.01,1.861565788
5311,K03982.01,4.739687525
5312,K03983.01,0.994679124
5313,K03984.01,2.044517726
5314,K03985.01,1.510398626
5315,K03986.01,3.060920782
5316,K03771.01,13.99294672
5317,K03772.01,93.04640025
5318,K02029.03,0.672607528
5319,K03773.01,9.72015336
5320,K03775.01,12.24897978
5321,K03776.01,11.61780411
5322,K03777.01,25.77813388
5323,K03778.01,7.150291835
5324,K03779.01,5.881167221
5325,K03780.01,16.69159593
5326,K03782.01,34.48220963
5327,K03883.01,28.02531365
5328,K02078.02,3.045723203
5329,K03884.01,2.262895007
5330,K03885.01,3.471242302
5331,K03886.01,25.39585733
5332,K03887.01,1.624930882
5333,K03888.01,2.261304918
5334,K03889.01,4.120645018
5335,K03890.01,35.10065366
5336,K03891.01,7.137685468
5337,K03987.01,2.361745886
5338,K03988.01,1.56380857
5339,K02163.02,1.58604797
5340,K03989.01,1.760769889
5341,K03990.01,1.237292152
5342,K03991.01,1.130690682
5343,K03992.01,1.13845547
5344,K03993.01,2.28793672
5345,K03994.01,1.482091552
5346,K03995.01,4.488593295
5347,K03783.01,13.82033909
