rowid,koi_pdisposition,koi_disposition,koi_prad,
2858,CANDIDATE,CONFIRMED,11.4,1
3682,FALSE POSITIVE,FALSE POSITIVE,11.4,0
3765,CANDIDATE,CANDIDATE,11.4,1
3839,FALSE POSITIVE,FALSE POSITIVE,11.4,0
5407,CANDIDATE,CANDIDATE,11.408,1
5067,FALSE POSITIVE,FALSE POSITIVE,11.43,0
4658,FALSE POSITIVE,FALSE POSITIVE,11.443,0
6068,NOT DISPOSITIONED,NOT DISPOSITIONED,11.46,0
4591,FALSE POSITIVE,FALSE POSITIVE,11.4797,0
219,CANDIDATE,CANDIDATE,11.5,1
541,FALSE POSITIVE,FALSE POSITIVE,11.5,0
658,FALSE POSITIVE,FALSE POSITIVE,11.5,0
1455,FALSE POSITIVE,FALSE POSITIVE,11.5,0
5624,FALSE POSITIVE,FALSE POSITIVE,11.5,0
5321,FALSE POSITIVE,FALSE POSITIVE,11.61,0
5170,FALSE POSITIVE,FALSE POSITIVE,11.648,0
6559,NOT DISPOSITIONED,NOT DISPOSITIONED,11.67,0
7282,FALSE POSITIVE,FALSE POSITIVE,11.689,0
986,CANDIDATE,CANDIDATE,11.7,1
1206,FALSE POSITIVE,FALSE POSITIVE,11.7,0
2021,CANDIDATE,CONFIRMED,11.7,1
2965,FALSE POSITIVE,FALSE POSITIVE,11.7,0
6672,FALSE POSITIVE,FALSE POSITIVE,11.7074,0
5262,FALSE POSITIVE,FALSE POSITIVE,11.73,0
6189,NOT DISPOSITIONED,NOT DISPOSITIONED,11.7587,0
651,FALSE POSITIVE,FALSE POSITIVE,11.8,0
892,FALSE POSITIVE,FALSE POSITIVE,11.8,0
1247,FALSE POSITIVE,FALSE POSITIVE,11.8,0
1907,FALSE POSITIVE,FALSE POSITIVE,11.8,0
5741,FALSE POSITIVE,FALSE POSITIVE,11.8,0
4061,CANDIDATE,CANDIDATE,11.9,1
6203,NOT DISPOSITIONED,NOT DISPOSITIONED,11.9,0
1183,CANDIDATE,CONFIRMED,11.97,1
321,CANDIDATE,CANDIDATE,12,1
868,CANDIDATE,CANDIDATE,12,1
3612,CANDIDATE,CANDIDATE,12,1
5995,NOT DISPOSITIONED,NOT DISPOSITIONED,12.0903,0
361,FALSE POSITIVE,FALSE POSITIVE,12.1,0
440,CANDIDATE,CANDIDATE,12.1,1
493,FALSE POSITIVE,FALSE POSITIVE,12.1,0
2271,FALSE POSITIVE,FALSE POSITIVE,12.1,0
3513,FALSE POSITIVE,FALSE POSITIVE,12.1,0
7104,FALSE POSITIVE,FALSE POSITIVE,12.13,0
6900,FALSE POSITIVE,FALSE POSITIVE,12.157,0
550,CANDIDATE,CANDIDATE,12.2,1
2684,FALSE POSITIVE,FALSE POSITIVE,12.2,0
2973,CANDIDATE,CANDIDATE,12.2,1
5237,FALSE POSITIVE,FALSE POSITIVE,12.2,0
5647,FALSE POSITIVE,FALSE POSITIVE,12.2,0
251,FALSE POSITIVE,FALSE POSITIVE,12.3,0
689,CANDIDATE,CANDIDATE,12.3,1
2343,FALSE POSITIVE,FALSE POSITIVE,12.3,0
5320,FALSE POSITIVE,FALSE POSITIVE,12.3,0
5478,FALSE POSITIVE,FALSE POSITIVE,12.3,0
6029,NOT DISPOSITIONED,NOT DISPOSITIONED,12.3,0
5626,CANDIDATE,CONFIRMED,12.35,1
5232,FALSE POSITIVE,FALSE POSITIVE,12.357,0
952,FALSE POSITIVE,FALSE POSITIVE,12.4,0
1563,CANDIDATE,CANDIDATE,12.4,1
5878,FALSE POSITIVE,FALSE POSITIVE,12.42,0
3177,CANDIDATE,CANDIDATE,12.5,1
7129,FALSE POSITIVE,FALSE POSITIVE,12.524,0
5445,FALSE POSITIVE,FALSE POSITIVE,12.542,0
291,CANDIDATE,CANDIDATE,12.6,1
1439,FALSE POSITIVE,FALSE POSITIVE,12.6,0
2781,CANDIDATE,CANDIDATE,12.6,1
3748,CANDIDATE,CANDIDATE,12.7,1
5264,FALSE POSITIVE,FALSE POSITIVE,12.75,0
5888,NOT DISPOSITIONED,NOT DISPOSITIONED,12.76,0
420,CANDIDATE,CANDIDATE,12.8,1
6873,NOT DISPOSITIONED,NOT DISPOSITIONED,12.8,0
7008,NOT DISPOSITIONED,NOT DISPOSITIONED,12.86,0
5365,FALSE POSITIVE,FALSE POSITIVE,12.88,0
5108,FALSE POSITIVE,FALSE POSITIVE,12.8932,0
5286,FALSE POSITIVE,FALSE POSITIVE,12.915,0
7023,NOT DISPOSITIONED,NOT DISPOSITIONED,12.9624,0
7160,FALSE POSITIVE,FALSE POSITIVE,12.996,0
885,FALSE POSITIVE,FALSE POSITIVE,13,0
1621,FALSE POSITIVE,FALSE POSITIVE,13,0
5140,FALSE POSITIVE,FALSE POSITIVE,13,0
5141,FALSE POSITIVE,FALSE POSITIVE,13,0
326,CANDIDATE,CANDIDATE,13.1,1
893,FALSE POSITIVE,FALSE POSITIVE,13.1,0
1421,FALSE POSITIVE,FALSE POSITIVE,13.1,0
3676,FALSE POSITIVE,FALSE POSITIVE,13.1,0
6645,FALSE POSITIVE,FALSE POSITIVE,13.1,0
5206,FALSE POSITIVE,FALSE POSITIVE,13.13,0
5167,FALSE POSITIVE,FALSE POSITIVE,13.17,0
517,CANDIDATE,CANDIDATE,13.2,1
990,FALSE POSITIVE,FALSE POSITIVE,13.2,0
1444,FALSE POSITIVE,FALSE POSITIVE,13.2,0
1552,FALSE POSITIVE,FALSE POSITIVE,13.2,0
6401,NOT DISPOSITIONED,NOT DISPOSITIONED,13.25,0
4912,CANDIDATE,CANDIDATE,13.26,1
5482,FALSE POSITIVE,FALSE POSITIVE,13.3,0
4643,CANDIDATE,CANDIDATE,13.3479,1
6834,FALSE POSITIVE,FALSE POSITIVE,13.37,0
188,CANDIDATE,CANDIDATE,13.4,1
423,CANDIDATE,CANDIDATE,13.4,1
1195,FALSE POSITIVE,FALSE POSITIVE,13.4,0
1253,FALSE POSITIVE,FALSE POSITIVE,13.4,0
5028,FALSE POSITIVE,FALSE POSITIVE,13.43,0
4616,FALSE POSITIVE,FALSE POSITIVE,13.483,0
6990,NOT DISPOSITIONED,NOT DISPOSITIONED,13.49,0
5996,NOT DISPOSITIONED,NOT DISPOSITIONED,13.5,0
6374,NOT DISPOSITIONED,NOT DISPOSITIONED,13.5064,0
6537,NOT DISPOSITIONED,NOT DISPOSITIONED,13.56,0
4859,FALSE POSITIVE,FALSE POSITIVE,13.596,0
5143,CANDIDATE,CANDIDATE,13.6,1
4740,FALSE POSITIVE,FALSE POSITIVE,13.63,0
7070,NOT DISPOSITIONED,NOT DISPOSITIONED,13.687,0
663,FALSE POSITIVE,FALSE POSITIVE,13.7,0
7044,NOT DISPOSITIONED,NOT DISPOSITIONED,13.799,0
5347,CANDIDATE,CANDIDATE,13.8,1
5261,FALSE POSITIVE,FALSE POSITIVE,13.8175,0
5176,FALSE POSITIVE,FALSE POSITIVE,13.8823,0
5991,FALSE POSITIVE,FALSE POSITIVE,13.89,0
675,FALSE POSITIVE,FALSE POSITIVE,13.9,0
5316,CANDIDATE,CANDIDATE,13.981,1
426,CANDIDATE,CONFIRMED,14,1
1120,CANDIDATE,CANDIDATE,14,1
5657,FALSE POSITIVE,FALSE POSITIVE,14,0
6809,NOT DISPOSITIONED,NOT DISPOSITIONED,14,0
6104,FALSE POSITIVE,FALSE POSITIVE,14.01,0
6914,NOT DISPOSITIONED,NOT DISPOSITIONED,14.022,0
5440,FALSE POSITIVE,FALSE POSITIVE,14.06,0
2274,CANDIDATE,CANDIDATE,14.1,1
6838,FALSE POSITIVE,FALSE POSITIVE,14.13,0
264,FALSE POSITIVE,FALSE POSITIVE,14.14,0
700,FALSE POSITIVE,FALSE POSITIVE,14.2,0
1579,FALSE POSITIVE,FALSE POSITIVE,14.2,0
6328,NOT DISPOSITIONED,NOT DISPOSITIONED,14.244,0
4823,FALSE POSITIVE,FALSE POSITIVE,14.25,0
4668,CANDIDATE,CANDIDATE,14.322,1
4868,FALSE POSITIVE,FALSE POSITIVE,14.33,0
207,CANDIDATE,CONFIRMED,14.4,1
5201,FALSE POSITIVE,FALSE POSITIVE,14.421,0
6000,NOT DISPOSITIONED,NOT DISPOSITIONED,14.43,0
6174,NOT DISPOSITIONED,NOT DISPOSITIONED,14.46,0
974,FALSE POSITIVE,FALSE POSITIVE,14.5,0
1373,FALSE POSITIVE,FALSE POSITIVE,14.5,0
3515,FALSE POSITIVE,FALSE POSITIVE,14.5,0
5893,NOT DISPOSITIONED,NOT DISPOSITIONED,14.58,0
2968,FALSE POSITIVE,FALSE POSITIVE,14.6,0
5623,FALSE POSITIVE,FALSE POSITIVE,14.6,0
5168,FALSE POSITIVE,FALSE POSITIVE,14.63,0
5348,CANDIDATE,CANDIDATE,14.65,1
883,FALSE POSITIVE,FALSE POSITIVE,14.66,0
6841,FALSE POSITIVE,FALSE POSITIVE,14.66,0
737,CANDIDATE,CANDIDATE,14.7,1
3115,FALSE POSITIVE,FALSE POSITIVE,14.7,0
3336,FALSE POSITIVE,FALSE POSITIVE,14.7,0
6638,NOT DISPOSITIONED,NOT DISPOSITIONED,14.7,0
5257,FALSE POSITIVE,FALSE POSITIVE,14.7957,0
982,FALSE POSITIVE,FALSE POSITIVE,14.8,0
3511,FALSE POSITIVE,FALSE POSITIVE,14.8,0
2595,CANDIDATE,CONFIRMED,14.82,1
5127,FALSE POSITIVE,FALSE POSITIVE,14.84,0
6135,NOT DISPOSITIONED,NOT DISPOSITIONED,14.8614,0
4857,FALSE POSITIVE,FALSE POSITIVE,14.87,0
2529,CANDIDATE,CONFIRMED,14.9,1
2971,FALSE POSITIVE,FALSE POSITIVE,14.9,0
5164,CANDIDATE,CANDIDATE,14.941,1
6529,NOT DISPOSITIONED,NOT DISPOSITIONED,14.99,0
551,CANDIDATE,CANDIDATE,15,1
565,CANDIDATE,CANDIDATE,15,1
2745,CANDIDATE,CANDIDATE,15,1
3617,CANDIDATE,CANDIDATE,15,1
1207,FALSE POSITIVE,FALSE POSITIVE,15.1,0
1370,FALSE POSITIVE,FALSE POSITIVE,15.1,0
4758,FALSE POSITIVE,FALSE POSITIVE,15.1148,0
1332,FALSE POSITIVE,FALSE POSITIVE,15.14,0
6428,NOT DISPOSITIONED,NOT DISPOSITIONED,15.16,0
1003,FALSE POSITIVE,FALSE POSITIVE,15.2,0
5068,FALSE POSITIVE,FALSE POSITIVE,15.26,0
3514,FALSE POSITIVE,FALSE POSITIVE,15.3,0
4607,FALSE POSITIVE,FALSE POSITIVE,15.344,0
6562,NOT DISPOSITIONED,NOT DISPOSITIONED,15.4,0
6599,CANDIDATE,CANDIDATE,15.4,1
5194,FALSE POSITIVE,FALSE POSITIVE,15.497,0
5819,FALSE POSITIVE,FALSE POSITIVE,15.5,0
5887,FALSE POSITIVE,FALSE POSITIVE,15.5,0
7161,FALSE POSITIVE,FALSE POSITIVE,15.56,0
6088,NOT DISPOSITIONED,NOT DISPOSITIONED,15.6,0
6887,FALSE POSITIVE,FALSE POSITIVE,15.64,0
4984,FALSE POSITIVE,FALSE POSITIVE,15.65,0
325,CANDIDATE,CANDIDATE,15.7,1
5834,FALSE POSITIVE,FALSE POSITIVE,15.7,0
7060,NOT DISPOSITIONED,NOT DISPOSITIONED,15.7039,0
5096,FALSE POSITIVE,FALSE POSITIVE,15.7155,0
6456,NOT DISPOSITIONED,NOT DISPOSITIONED,15.72,0
4992,FALSE POSITIVE,FALSE POSITIVE,15.75,0
1358,FALSE POSITIVE,FALSE POSITIVE,15.8,0
6590,NOT DISPOSITIONED,NOT DISPOSITIONED,15.86,0
209,CANDIDATE,CONFIRMED,15.9,1
2907,FALSE POSITIVE,FALSE POSITIVE,15.9,0
5692,FALSE POSITIVE,FALSE POSITIVE,15.9,0
329,CANDIDATE,CANDIDATE,16,1
568,FALSE POSITIVE,FALSE POSITIVE,16,0
668,FALSE POSITIVE,FALSE POSITIVE,16,0
6248,FALSE POSITIVE,FALSE POSITIVE,16,0
5272,FALSE POSITIVE,FALSE POSITIVE,16.04,0
5426,FALSE POSITIVE,FALSE POSITIVE,16.07,0
3028,CANDIDATE,CONFIRMED,16.1,1
4956,FALSE POSITIVE,FALSE POSITIVE,16.126,0
539,CANDIDATE,CANDIDATE,16.2,1
4879,FALSE POSITIVE,FALSE POSITIVE,16.25,0
4609,CANDIDATE,CANDIDATE,16.2768,1
953,CANDIDATE,CANDIDATE,16.29,1
3816,FALSE POSITIVE,FALSE POSITIVE,16.3,0
5196,FALSE POSITIVE,FALSE POSITIVE,16.3614,0
5687,FALSE POSITIVE,FALSE POSITIVE,16.4,0
4549,FALSE POSITIVE,FALSE POSITIVE,16.6,0
7203,FALSE POSITIVE,FALSE POSITIVE,16.67,0
5325,CANDIDATE,CANDIDATE,16.68,1
625,FALSE POSITIVE,FALSE POSITIVE,16.7,0
3505,FALSE POSITIVE,FALSE POSITIVE,16.7,0
5439,FALSE POSITIVE,FALSE POSITIVE,16.7,0
4585,FALSE POSITIVE,FALSE POSITIVE,16.727,0
6139,NOT DISPOSITIONED,NOT DISPOSITIONED,16.746,0
5292,CANDIDATE,CANDIDATE,16.779,1
652,FALSE POSITIVE,FALSE POSITIVE,16.8,0
3224,CANDIDATE,CANDIDATE,16.8,1
6967,NOT DISPOSITIONED,NOT DISPOSITIONED,16.8,0
4563,FALSE POSITIVE,FALSE POSITIVE,16.84,0
846,FALSE POSITIVE,FALSE POSITIVE,17,0
1139,FALSE POSITIVE,FALSE POSITIVE,17,0
3567,FALSE POSITIVE,FALSE POSITIVE,17,0
4529,FALSE POSITIVE,FALSE POSITIVE,17.0677,0
789,FALSE POSITIVE,FALSE POSITIVE,17.1,0
1483,FALSE POSITIVE,FALSE POSITIVE,17.1,0
2732,CANDIDATE,CANDIDATE,17.1,1
6306,NOT DISPOSITIONED,NOT DISPOSITIONED,17.1,0
6799,NOT DISPOSITIONED,NOT DISPOSITIONED,17.12,0
834,CANDIDATE,CANDIDATE,17.2,1
2659,FALSE POSITIVE,FALSE POSITIVE,17.2,0
4568,FALSE POSITIVE,FALSE POSITIVE,17.2316,0
7179,FALSE POSITIVE,FALSE POSITIVE,17.2772,0
776,FALSE POSITIVE,FALSE POSITIVE,17.3,0
1490,FALSE POSITIVE,FALSE POSITIVE,17.3,0
6709,CANDIDATE,CANDIDATE,17.3,1
7158,FALSE POSITIVE,FALSE POSITIVE,17.316,0
1469,CANDIDATE,CONFIRMED,17.4,1
2085,FALSE POSITIVE,FALSE POSITIVE,17.4,0
5863,NOT DISPOSITIONED,NOT DISPOSITIONED,17.4,0
4662,FALSE POSITIVE,FALSE POSITIVE,17.495,0
3179,CANDIDATE,CONFIRMED,17.5,1
3230,FALSE POSITIVE,FALSE POSITIVE,17.51,0
653,FALSE POSITIVE,FALSE POSITIVE,17.6,0
843,FALSE POSITIVE,FALSE POSITIVE,17.6,0
1353,CANDIDATE,CONFIRMED,17.6,1
1451,FALSE POSITIVE,FALSE POSITIVE,17.6,0
630,FALSE POSITIVE,FALSE POSITIVE,17.7,0
1198,FALSE POSITIVE,FALSE POSITIVE,17.7,0
3718,CANDIDATE,CANDIDATE,17.7,1
122,FALSE POSITIVE,FALSE POSITIVE,17.8,0
1548,FALSE POSITIVE,FALSE POSITIVE,17.8,0
5717,FALSE POSITIVE,FALSE POSITIVE,17.8,0
5941,NOT DISPOSITIONED,NOT DISPOSITIONED,17.8,0
7279,FALSE POSITIVE,FALSE POSITIVE,17.8202,0
6119,NOT DISPOSITIONED,NOT DISPOSITIONED,17.9,0
4679,FALSE POSITIVE,FALSE POSITIVE,17.99,0
154,FALSE POSITIVE,FALSE POSITIVE,18,0
518,FALSE POSITIVE,FALSE POSITIVE,18,0
802,CANDIDATE,CANDIDATE,18,1
891,FALSE POSITIVE,FALSE POSITIVE,18,0
1007,FALSE POSITIVE,FALSE POSITIVE,18,0
1624,CANDIDATE,CANDIDATE,18,1
5476,FALSE POSITIVE,FALSE POSITIVE,18,0
6729,NOT DISPOSITIONED,NOT DISPOSITIONED,18,0
5835,NOT DISPOSITIONED,NOT DISPOSITIONED,18.03,0
6311,NOT DISPOSITIONED,NOT DISPOSITIONED,18.078,0
1068,FALSE POSITIVE,FALSE POSITIVE,18.1,0
6245,NOT DISPOSITIONED,NOT DISPOSITIONED,18.1,0
7255,FALSE POSITIVE,FALSE POSITIVE,18.17,0
761,FALSE POSITIVE,FALSE POSITIVE,18.3,0
5646,FALSE POSITIVE,FALSE POSITIVE,18.4,0
775,FALSE POSITIVE,FALSE POSITIVE,18.5,0
4916,CANDIDATE,CANDIDATE,18.5,1
5841,NOT DISPOSITIONED,NOT DISPOSITIONED,18.54,0
1338,CANDIDATE,CONFIRMED,18.6,1
6546,NOT DISPOSITIONED,NOT DISPOSITIONED,18.65,0
7240,NOT DISPOSITIONED,NOT DISPOSITIONED,18.696,0
5211,CANDIDATE,CANDIDATE,18.78,1
6199,FALSE POSITIVE,FALSE POSITIVE,18.78,0
3341,CANDIDATE,CANDIDATE,18.9,1
3604,FALSE POSITIVE,FALSE POSITIVE,18.9,0
951,FALSE POSITIVE,FALSE POSITIVE,19,0
4661,CANDIDATE,CANDIDATE,19.05,1
842,FALSE POSITIVE,FALSE POSITIVE,19.09,0
4657,CANDIDATE,CANDIDATE,19.13,1
4576,FALSE POSITIVE,FALSE POSITIVE,19.14,0
4705,FALSE POSITIVE,FALSE POSITIVE,19.17,0
2206,FALSE POSITIVE,FALSE POSITIVE,19.2,0
494,FALSE POSITIVE,FALSE POSITIVE,19.3,0
5654,FALSE POSITIVE,FALSE POSITIVE,19.3,0
792,FALSE POSITIVE,FALSE POSITIVE,19.4,0
5656,FALSE POSITIVE,FALSE POSITIVE,19.4,0
5709,FALSE POSITIVE,FALSE POSITIVE,19.4,0
6806,CANDIDATE,CANDIDATE,19.4,1
7007,NOT DISPOSITIONED,NOT DISPOSITIONED,19.443,0
1312,FALSE POSITIVE,FALSE POSITIVE,19.56,0
6255,FALSE POSITIVE,FALSE POSITIVE,19.79,0
114,CANDIDATE,CANDIDATE,19.8,1
5967,FALSE POSITIVE,FALSE POSITIVE,19.8,0
299,FALSE POSITIVE,FALSE POSITIVE,19.9,0
1116,FALSE POSITIVE,FALSE POSITIVE,19.9,0
5144,FALSE POSITIVE,FALSE POSITIVE,19.9,0
4670,FALSE POSITIVE,FALSE POSITIVE,19.919,0
6895,NOT DISPOSITIONED,NOT DISPOSITIONED,19.94,0
1580,FALSE POSITIVE,FALSE POSITIVE,20,0
1713,FALSE POSITIVE,FALSE POSITIVE,20,0
2470,CANDIDATE,CANDIDATE,20,1
2898,FALSE POSITIVE,FALSE POSITIVE,20,0
3391,FALSE POSITIVE,FALSE POSITIVE,20,0
5685,FALSE POSITIVE,FALSE POSITIVE,20,0
6106,CANDIDATE,CANDIDATE,20.1,1
4674,FALSE POSITIVE,FALSE POSITIVE,20.17,0
7135,FALSE POSITIVE,FALSE POSITIVE,20.2136,0
6089,FALSE POSITIVE,FALSE POSITIVE,20.3,0
5693,FALSE POSITIVE,FALSE POSITIVE,20.4,0
256,FALSE POSITIVE,FALSE POSITIVE,20.5,0
5166,CANDIDATE,CANDIDATE,20.5203,1
2638,CANDIDATE,CANDIDATE,20.6,1
5857,NOT DISPOSITIONED,NOT DISPOSITIONED,20.74,0
5369,FALSE POSITIVE,FALSE POSITIVE,20.8,0
5171,FALSE POSITIVE,FALSE POSITIVE,20.865,0
6095,NOT DISPOSITIONED,NOT DISPOSITIONED,20.867,0
4678,CANDIDATE,CANDIDATE,20.89,1
5230,FALSE POSITIVE,FALSE POSITIVE,20.99,0
1185,FALSE POSITIVE,FALSE POSITIVE,21,0
1357,FALSE POSITIVE,FALSE POSITIVE,21,0
2512,CANDIDATE,CANDIDATE,21,1
2742,CANDIDATE,CANDIDATE,21,1
7211,FALSE POSITIVE,FALSE POSITIVE,21.05,0
1333,FALSE POSITIVE,FALSE POSITIVE,21.1,0
6309,NOT DISPOSITIONED,NOT DISPOSITIONED,21.18,0
659,FALSE POSITIVE,FALSE POSITIVE,21.2,0
7163,NOT DISPOSITIONED,NOT DISPOSITIONED,21.2663,0
5688,FALSE POSITIVE,FALSE POSITIVE,21.3,0
7212,NOT DISPOSITIONED,NOT DISPOSITIONED,21.3939,0
6002,NOT DISPOSITIONED,NOT DISPOSITIONED,21.45,0
6083,FALSE POSITIVE,FALSE POSITIVE,21.5,0
4586,CANDIDATE,CANDIDATE,21.51,1
5409,FALSE POSITIVE,FALSE POSITIVE,21.526,0
4983,CANDIDATE,CANDIDATE,21.622,1
1194,FALSE POSITIVE,FALSE POSITIVE,21.7,0
3088,CANDIDATE,CANDIDATE,21.8,1
736,FALSE POSITIVE,FALSE POSITIVE,21.9,0
3727,FALSE POSITIVE,FALSE POSITIVE,21.9,0
374,FALSE POSITIVE,FALSE POSITIVE,22,0
884,FALSE POSITIVE,FALSE POSITIVE,22,0
1450,FALSE POSITIVE,FALSE POSITIVE,22,0
1633,FALSE POSITIVE,FALSE POSITIVE,22,0
1914,FALSE POSITIVE,FALSE POSITIVE,22,0
2780,CANDIDATE,CANDIDATE,22,1
2880,FALSE POSITIVE,FALSE POSITIVE,22,0
3679,FALSE POSITIVE,FALSE POSITIVE,22,0
3760,FALSE POSITIVE,FALSE POSITIVE,22,0
5622,CANDIDATE,CANDIDATE,22,1
6687,NOT DISPOSITIONED,NOT DISPOSITIONED,22.0071,0
4632,CANDIDATE,CANDIDATE,22.0667,1
1018,FALSE POSITIVE,FALSE POSITIVE,22.1,0
1300,FALSE POSITIVE,FALSE POSITIVE,22.2,0
4553,FALSE POSITIVE,FALSE POSITIVE,22.28,0
208,CANDIDATE,CONFIRMED,22.3,1
790,FALSE POSITIVE,FALSE POSITIVE,22.3,0
6725,NOT DISPOSITIONED,NOT DISPOSITIONED,22.33,0
4664,FALSE POSITIVE,FALSE POSITIVE,22.4596,0
6058,NOT DISPOSITIONED,NOT DISPOSITIONED,22.49,0
4504,FALSE POSITIVE,FALSE POSITIVE,22.5345,0
5174,FALSE POSITIVE,FALSE POSITIVE,22.57,0
3026,FALSE POSITIVE,FALSE POSITIVE,22.6,0
7231,FALSE POSITIVE,FALSE POSITIVE,22.646,0
660,FALSE POSITIVE,FALSE POSITIVE,22.7,0
6423,NOT DISPOSITIONED,NOT DISPOSITIONED,22.75,0
1375,FALSE POSITIVE,FALSE POSITIVE,22.8,0
5361,FALSE POSITIVE,FALSE POSITIVE,22.87,0
1094,FALSE POSITIVE,FALSE POSITIVE,22.9,0
3735,FALSE POSITIVE,FALSE POSITIVE,22.9,0
6612,NOT DISPOSITIONED,NOT DISPOSITIONED,22.9,0
890,CANDIDATE,CANDIDATE,23,1
1361,CANDIDATE,CONFIRMED,23,1
6883,FALSE POSITIVE,FALSE POSITIVE,23.0142,0
4569,CANDIDATE,CANDIDATE,23.08,1
7146,NOT DISPOSITIONED,NOT DISPOSITIONED,23.134,0
5263,FALSE POSITIVE,FALSE POSITIVE,23.14,0
5135,FALSE POSITIVE,FALSE POSITIVE,23.142,0
4637,CANDIDATE,CANDIDATE,23.15,1
6755,FALSE POSITIVE,FALSE POSITIVE,23.15,0
7259,FALSE POSITIVE,FALSE POSITIVE,23.15,0
1549,FALSE POSITIVE,FALSE POSITIVE,23.2,0
4641,FALSE POSITIVE,FALSE POSITIVE,23.2035,0
4543,CANDIDATE,CANDIDATE,23.28,1
655,CANDIDATE,CANDIDATE,23.3,1
5631,FALSE POSITIVE,FALSE POSITIVE,23.3,0
6124,FALSE POSITIVE,FALSE POSITIVE,23.41,0
6830,FALSE POSITIVE,FALSE POSITIVE,23.43,0
4559,FALSE POSITIVE,FALSE POSITIVE,23.495,0
5031,FALSE POSITIVE,FALSE POSITIVE,23.4973,0
5290,CANDIDATE,CANDIDATE,23.5,1
6620,NOT DISPOSITIONED,NOT DISPOSITIONED,23.51,0
4555,FALSE POSITIVE,FALSE POSITIVE,23.52,0
889,FALSE POSITIVE,FALSE POSITIVE,23.7,0
4522,FALSE POSITIVE,FALSE POSITIVE,23.779,0
1356,FALSE POSITIVE,FALSE POSITIVE,23.8,0
465,FALSE POSITIVE,FALSE POSITIVE,24,0
791,FALSE POSITIVE,FALSE POSITIVE,24,0
1541,FALSE POSITIVE,FALSE POSITIVE,24,0
2200,CANDIDATE,CANDIDATE,24,1
3103,CANDIDATE,CANDIDATE,24,1
3290,FALSE POSITIVE,FALSE POSITIVE,24,0
5669,FALSE POSITIVE,FALSE POSITIVE,24,0
4747,FALSE POSITIVE,FALSE POSITIVE,24.1324,0
5937,NOT DISPOSITIONED,NOT DISPOSITIONED,24.19,0
1313,FALSE POSITIVE,FALSE POSITIVE,24.2,0
7207,FALSE POSITIVE,FALSE POSITIVE,24.2,0
6791,NOT DISPOSITIONED,NOT DISPOSITIONED,24.26,0
4659,FALSE POSITIVE,FALSE POSITIVE,24.5,0
4655,FALSE POSITIVE,FALSE POSITIVE,24.5571,0
6798,NOT DISPOSITIONED,NOT DISPOSITIONED,24.6,0
7204,FALSE POSITIVE,FALSE POSITIVE,24.6116,0
4673,CANDIDATE,CANDIDATE,24.67,1
1314,FALSE POSITIVE,FALSE POSITIVE,24.7,0
6618,NOT DISPOSITIONED,NOT DISPOSITIONED,24.71,0
5577,FALSE POSITIVE,FALSE POSITIVE,24.89,0
887,FALSE POSITIVE,FALSE POSITIVE,25,0
1196,FALSE POSITIVE,FALSE POSITIVE,25,0
1427,FALSE POSITIVE,FALSE POSITIVE,25,0
1452,FALSE POSITIVE,FALSE POSITIVE,25,0
2428,FALSE POSITIVE,FALSE POSITIVE,25,0
2695,FALSE POSITIVE,FALSE POSITIVE,25,0
3314,CANDIDATE,CANDIDATE,25,1
5477,FALSE POSITIVE,FALSE POSITIVE,25,0
4991,FALSE POSITIVE,FALSE POSITIVE,25.03,0
5120,CANDIDATE,CANDIDATE,25.12,1
7121,NOT DISPOSITIONED,NOT DISPOSITIONED,25.177,0
7106,FALSE POSITIVE,FALSE POSITIVE,25.226,0
5331,CANDIDATE,CANDIDATE,25.38,1
4530,FALSE POSITIVE,FALSE POSITIVE,25.3908,0
650,CANDIDATE,CANDIDATE,25.4,1
5258,FALSE POSITIVE,FALSE POSITIVE,25.499,0
7208,FALSE POSITIVE,FALSE POSITIVE,25.674,0
4618,FALSE POSITIVE,FALSE POSITIVE,25.68,0
7022,NOT DISPOSITIONED,NOT DISPOSITIONED,25.72,0
5322,FALSE POSITIVE,FALSE POSITIVE,25.76,0
4927,FALSE POSITIVE,FALSE POSITIVE,25.8546,0
5442,FALSE POSITIVE,FALSE POSITIVE,25.9,0
4560,CANDIDATE,CANDIDATE,25.93,1
6980,NOT DISPOSITIONED,NOT DISPOSITIONED,25.9718,0
1010,FALSE POSITIVE,FALSE POSITIVE,26,0
1484,CANDIDATE,CANDIDATE,26,1
2683,FALSE POSITIVE,FALSE POSITIVE,26,0
3315,CANDIDATE,CANDIDATE,26,1
5499,FALSE POSITIVE,FALSE POSITIVE,26,0
4798,FALSE POSITIVE,FALSE POSITIVE,26.0638,0
1517,FALSE POSITIVE,FALSE POSITIVE,26.1,0
6244,NOT DISPOSITIONED,NOT DISPOSITIONED,26.1048,0
5947,NOT DISPOSITIONED,NOT DISPOSITIONED,26.2654,0
5011,FALSE POSITIVE,FALSE POSITIVE,26.4264,0
7077,NOT DISPOSITIONED,NOT DISPOSITIONED,26.468,0
5454,FALSE POSITIVE,FALSE POSITIVE,26.47,0
4640,FALSE POSITIVE,FALSE POSITIVE,26.4866,0
4515,FALSE POSITIVE,FALSE POSITIVE,26.5821,0
4525,FALSE POSITIVE,FALSE POSITIVE,26.6016,0
7278,FALSE POSITIVE,FALSE POSITIVE,26.6558,0
4667,FALSE POSITIVE,FALSE POSITIVE,26.7,0
