1089,0.271,Kepler-216 c,2014
1122,0.271,Kepler-227 c,2014
1505,0.271,Kepler-385 c,2014
935,0.273,Kepler-151 b,2014
1430,0.273,Kepler-351 b,2014
626,0.274,Kepler-20 c,2011
1149,0.274,Kepler-238 d,2014
1287,0.274,Kepler-293 b,2014
1392,0.274,Kepler-335 c,2014
1420,0.274,Kepler-346 c,2014
1133,0.275,Kepler-232 b,2014
823,0.277,Kepler-104 b,2014
992,0.277,Kepler-175 c,2014
1047,0.277,Kepler-199 b,2014
1073,0.277,Kepler-209 c,2014
1121,0.277,Kepler-227 b,2014
1252,0.277,Kepler-279 d,2013
1260,0.277,Kepler-282 e,2013
1428,0.277,Kepler-350 c,2013
610,0.278,Kepler-11 d,2010
934,0.278,Kepler-150 e,2014
1113,0.278,Kepler-224 c,2014
824,0.279,Kepler-104 c,2014
923,0.279,Kepler-146 c,2014
691,0.28,Kepler-48 c,2012
1093,0.28,Kepler-218 c,2014
1339,0.281,Kepler-312 c,2014
1364,0.281,Kepler-324 c,2014
1105,0.282,Kepler-222 b,2014
707,0.283,Kepler-53 c,2012
1189,0.283,Kepler-253 d,2014
633,0.285,Kepler-23 c,2011
664,0.285,Kepler-33 c,2011
977,0.285,Kepler-170 b,2014
1023,0.285,Kepler-188 c,2014
1327,0.285,Kepler-307 b,2013
1431,0.285,Kepler-351 c,2014
1516,0.285,Kepler-391 b,2014
1048,0.29,Kepler-199 c,2014
1272,0.291,Kepler-287 c,2014
1468,0.291,Kepler-368 b,2014
1321,0.294,Kepler-305 c,2013
1067,0.295,Kepler-207 d,2014
613,0.297,Kepler-11 g,2010
1214,0.297,Kepler-264 b,2014
1242,0.297,Kepler-275 d,2014
758,0.3,Kepler-79 e,2014
1247,0.3,Kepler-277 c,2013
821,0.301,Kepler-103 b,2014
917,0.301,Kepler-143 c,2014
1405,0.301,Kepler-340 c,2014
908,0.302,Kepler-139 c,2014
1226,0.302,Kepler-268 c,2014
1241,0.302,Kepler-275 c,2014
1334,0.302,Kepler-310 c,2014
1391,0.302,Kepler-335 b,2014
649,0.303,Kepler-28 c,2011
952,0.304,Kepler-159 c,2014
805,0.305,Kepler-95 b,2014
853,0.305,Kepler-116 b,2014
1008,0.306,Kepler-182 c,2014
1445,0.306,Kepler-357 d,2014
835,0.308,Kepler-107 e,2014
1526,0.312,Kepler-396 b,2013
799,0.313,Kepler-92 b,2013
803,0.313,Kepler-94 b,2014
1138,0.313,Kepler-234 c,2014
1448,0.315,Kepler-359 b,2014
1517,0.316,Kepler-391 c,2014
825,0.319,Kepler-104 d,2014
1095,0.319,Kepler-219 c,2014
1249,0.32,Kepler-278 c,2014
642,0.321,Kepler-26 b,2011
643,0.321,Kepler-26 c,2011
648,0.321,Kepler-28 b,2011
650,0.321,Kepler-29 b,2011
859,0.321,Kepler-119 b,2014
927,0.321,Kepler-148 c,2014
1320,0.321,Kepler-305 b,2013
954,0.322,Kepler-160 c,2014
1203,0.322,Kepler-258 c,2014
1075,0.323,Kepler-210 c,2014
1250,0.323,Kepler-279 b,2014
671,0.328,Kepler-36 c,2012
1351,0.328,Kepler-318 c,2014
932,0.329,Kepler-150 c,2014
1107,0.329,Kepler-222 d,2014
1137,0.33,Kepler-234 b,2014
922,0.331,Kepler-146 b,2014
1344,0.336,Kepler-315 b,2014
785,0.337,KOI-142 b,2013
1134,0.342,Kepler-232 c,2014
1288,0.342,Kepler-293 c,2014
1128,0.343,Kepler-229 d,2014
1190,0.345,Kepler-254 b,2014
1469,0.346,Kepler-368 c,2014
1221,0.347,Kepler-266 c,2014
652,0.348,Kepler-30 b,2012
1000,0.352,Kepler-178 d,2014
1172,0.352,Kepler-247 d,2014
930,0.353,Kepler-149 d,2014
598,0.357,Kepler-4 b,2009
646,0.357,Kepler-27 b,2011
766,0.357,Kepler-82 b,2012
1450,0.358,Kepler-359 d,2014
666,0.359,Kepler-33 e,2011
1125,0.36,Kepler-228 d,2014
1202,0.362,Kepler-258 b,2014
1313,0.362,Kepler-302 b,2014
1174,0.363,Kepler-248 c,2014
1248,0.363,Kepler-278 b,2014
1171,0.365,Kepler-247 c,2014
143,0.37,GJ 3470 b,2012
1345,0.37,Kepler-315 c,2014
611,0.374,Kepler-11 e,2010
928,0.376,Kepler-149 b,2014
118,0.377,GJ 436 b,2004
1129,0.38,Kepler-230 b,2014
675,0.384,Kepler-38 b,2012
1251,0.384,Kepler-279 c,2013
1449,0.384,Kepler-359 c,2014
788,0.385,KOI-94 c,2013
921,0.385,Kepler-145 c,2013
1558,0.388,Kepler-413 b,2014
667,0.398,Kepler-33 f,2011
640,0.401,Kepler-25 c,2011
657,0.407,Kepler-31 d,2014
689,0.411,Kepler-47 c,2012
1106,0.414,Kepler-222 c,2014
1548,0.416,Kepler-405 c,2014
1350,0.42,Kepler-318 b,2014
597,0.422,HAT-P-11 b,2008
826,0.429,Kepler-105 b,2013
647,0.437,Kepler-27 c,2011
1127,0.439,Kepler-229 c,2014
1201,0.442,Kepler-257 d,2014
822,0.459,Kepler-103 c,2014
656,0.473,Kepler-31 c,2011
1527,0.473,Kepler-396 c,2013
1256,0.474,Kepler-281 c,2014
665,0.477,Kepler-33 d,2011
767,0.477,Kepler-82 c,2012
1375,0.482,Kepler-328 c,2013
1200,0.483,Kepler-257 c,2014
621,0.49,Kepler-18 c,2011
655,0.491,Kepler-31 b,2011
1150,0.5,Kepler-238 e,2013
814,0.524,Kepler-101 b,2014
866,0.524,Kepler-122 c,2014
735,0.545,Kepler-63 b,2013
784,0.548,Kepler-87 c,2013
736,0.551,PH1 b,2012
1529,0.551,Kepler-397 c,2014
170,0.565,HAT-P-26 b,2010
95,0.57,CoRoT-8 b,2010
717,0.581,Kepler-56 b,2012
1300,0.583,Kepler-297 c,2014
790,0.585,KOI-94 e,2013
622,0.623,Kepler-18 d,2011
700,0.633,Kepler-51 b,2012
997,0.633,Kepler-177 c,2013
843,0.651,Kepler-111 c,2014
757,0.677,Kepler-79 d,2014
858,0.685,Kepler-118 c,2014
855,0.697,Kepler-117 b,2014
796,0.723,KOI-351 g,2013
669,0.728,Kepler-35 b,2011
837,0.73,Kepler-108 c,2014
618,0.754,Kepler-16 b,2011
668,0.764,Kepler-34 b,2011
836,0.772,Kepler-108 b,2014
1668,0.775,WASP-59 b,2012
654,0.785,Kepler-30 d,2012
1642,0.792,WASP-29 b,2010
701,0.803,Kepler-51 c,2012
685,0.808,Kepler-46 b,2012
1609,0.81,SWEEPS-4 b,2006
446,0.813,HD 149026 b,2005
604,0.823,Kepler-9 c,2010
182,0.825,HAT-P-38 b,2012
148,0.827,HAT-P-3 b,2007
106,0.84,CoRoT-20 b,2011
603,0.842,Kepler-9 b,2010
1669,0.86,WASP-60 b,2012
702,0.865,KOI-620.02,2014
164,0.867,HAT-P-20 b,2010
718,0.874,Kepler-56 c,2012
100,0.885,CoRoT-13 b,2010
678,0.89,Kepler-41 b,2011
1559,0.89,Lupus-TR-3 b,2007
782,0.903,PH2 b,2013
1666,0.916,WASP-57 b,2012
71,0.92,2MASS J21402931+1625183 A b,2009
1654,0.93,WASP-43 b,2011
1688,0.934,WISEP J121756.91+162640.2 A b,2012
1596,0.941,POTS-1 b,2013
1683,0.952,WASP-80 b,2012
154,0.959,HAT-P-12 b,2009
617,0.96,Kepler-15 b,2011
684,0.96,Kepler-45 b,2011
753,0.96,Kepler-77 b,2013
1638,0.962,WASP-23 b,2010
97,0.97,CoRoT-10 b,2010
343,0.98,HD 80606 b,2001
162,0.995,HAT-P-18 b,2010
1690,0.996,XO-2 b,2007
789,1.005,KOI-94 d,2013
1627,1.005,WASP-11 b,2008
108,1.007,CoRoT-27 b,2014
797,1.008,KOI-351 h,2013
856,1.008,Kepler-117 c,2014
1632,1.008,WASP-16 b,2009
89,1.01,CoRoT-3 b,2008
160,1.01,HAT-P-17 b,2010
103,1.02,CoRoT-17 b,2011
171,1.02,HAT-P-27 b,2011
165,1.024,HAT-P-21 b,2010
751,1.03,Kepler-75 b,2013
1624,1.038,WASP-8 b,2010
96,1.05,CoRoT-9 b,2009
107,1.05,CoRoT-23 b,2011
36,1.051,HN Peg b,2006
1590,1.051,OGLE-TR-111 b,2004
1611,1.067,TrES-1 b,2004
175,1.07,HAT-P-31 b,2011
1636,1.07,WASP-21 b,2010
158,1.072,HAT-P-15 b,2010
166,1.08,HAT-P-22 b,2010
1626,1.08,WASP-10 b,2008
1653,1.08,WASP-42 b,2012
248,1.087,HD 17156 b,2007
101,1.09,CoRoT-14 b,2010
1665,1.092,WASP-56 b,2012
1591,1.093,OGLE-TR-113 b,2004
1650,1.094,WASP-38 b,2010
653,1.097,Kepler-30 c,2012
173,1.107,HAT-P-29 b,2011
1693,1.109,XO-5 b,2008
591,1.11,KELT-1 b,2012
749,1.11,KOI-217 b,2010
1314,1.111,Kepler-302 c,2014
1674,1.112,WASP-65 b,2013
1660,1.115,WASP-49 b,2012
1618,1.117,WASP-2 b,2007
1593,1.13,OGLE-TR-182 b,2007
1610,1.13,SWEEPS-11 b,2006
163,1.132,HAT-P-19 b,2010
616,1.136,Kepler-14 b,2011
1655,1.14,WASP-44 b,2011
1605,1.144,Qatar-2 b,2011
157,1.15,HAT-P-14 b,2010
1658,1.15,WASP-47 b,2012
508,1.151,HD 189733 b,2005
1661,1.153,WASP-50 b,2011
147,1.157,HAT-P-2 b,2007
1637,1.158,WASP-22 b,2010
1649,1.16,WASP-37 b,2010
1656,1.16,WASP-45 b,2011
1277,1.163,Kepler-289 c,2014
1604,1.164,Qatar-1 b,2010
1634,1.165,WASP-18 b,2009
92,1.166,CoRoT-6 b,2009
1621,1.167,WASP-5 b,2008
190,1.168,HATS-2 b,2013
102,1.17,CoRoT-16 b,2011
677,1.17,Kepler-40 b,2010
181,1.178,HAT-P-37 b,2011
1644,1.18,WASP-32 b,2010
90,1.19,CoRoT-4 b,2008
169,1.19,HAT-P-25 b,2010
594,1.193,KELT-6 b,2014
178,1.197,HAT-P-34 b,2011
66,1.2,Fomalhaut b,2008
587,1.2,HR 8799 b,2008
588,1.2,HR 8799 c,2008
589,1.2,HR 8799 d,2008
682,1.2,Kepler-43 b,2011
1592,1.2,OGLE-TR-132 b,2004
1652,1.2,WASP-41 b,2010
783,1.204,Kepler-87 b,2013
1614,1.209,TrES-5 b,2011
1680,1.21,WASP-77 A b,2012
1689,1.21,XO-1 b,2006
172,1.212,HAT-P-28 b,2011
1691,1.217,XO-3 b,2007
579,1.22,HIP 63510 c,2010
676,1.22,Kepler-39 b,2011
1640,1.22,WASP-25 b,2010
1646,1.22,WASP-34 b,2010
1622,1.224,WASP-6 b,2009
146,1.225,HAT-P-1 b,2006
683,1.24,Kepler-44 b,2011
1670,1.24,WASP-61 b,2012
168,1.242,HAT-P-24 b,2010
752,1.25,Kepler-76 b,2013
1588,1.25,OGLE-TR-10 b,2004
150,1.26,HAT-P-5 b,2007
180,1.264,HAT-P-36 b,2011
1651,1.27,WASP-39 b,2011
1662,1.27,WASP-52 b,2012
1678,1.27,WASP-72 b,2012
1679,1.27,WASP-75 b,2013
155,1.271,HAT-P-13 b,2009
1673,1.271,WASP-64 b,2012
595,1.272,TrES-2 b,2006
149,1.274,HAT-P-4 b,2007
186,1.28,HAT-P-42 b,2012
187,1.281,HAT-P-43 b,2012
1630,1.281,WASP-14 b,2008
1641,1.281,WASP-26 b,2010
1648,1.281,WASP-36 b,2011
592,1.286,KELT-2 A b,2012
159,1.289,HAT-P-16 b,2010
105,1.29,CoRoT-19 b,2011
1619,1.29,WASP-3 b,2007
1639,1.3,WASP-24 b,2010
1664,1.3,WASP-55 b,2012
189,1.302,HATS-1 b,2012
104,1.31,CoRoT-18 b,2011
619,1.31,Kepler-17 b,2011
1657,1.31,WASP-46 b,2011
750,1.32,Kepler-74 b,2013
1647,1.32,WASP-35 b,2011
600,1.323,Kepler-6 b,2009
1557,1.325,Kepler-412 b,2014
151,1.33,HAT-P-6 b,2007
1623,1.33,WASP-7 b,2008
1692,1.33,XO-4 b,2008
179,1.332,HAT-P-35 b,2011
1612,1.336,TrES-3 b,2007
174,1.34,HAT-P-30 b,2011
596,1.342,HAT-P-7 b,2008
593,1.345,KELT-3 b,2013
1594,1.36,OGLE-TR-211 b,2007
1589,1.363,OGLE-TR-056 b,2002
1687,1.363,WTS-2 b,2014
167,1.368,HAT-P-23 b,2010
1667,1.37,WASP-58 b,2012
537,1.38,HD 209458 b,1999
191,1.381,HATS-3 b,2013
798,1.384,Kepler-91 b,2013
1635,1.386,WASP-19 b,2009
91,1.388,CoRoT-5 b,2009
1629,1.389,WASP-13 b,2009
1671,1.39,WASP-62 b,2012
1675,1.39,WASP-66 b,2012
153,1.4,HAT-P-9 b,2008
1676,1.4,WASP-67 b,2012
188,1.413,HAT-P-49 b,2014
1620,1.413,WASP-4 b,2007
602,1.419,Kepler-8 b,2010
1631,1.428,WASP-15 b,2009
98,1.43,CoRoT-11 b,2010
1672,1.43,WASP-63 b,2012
599,1.431,Kepler-5 b,2009
99,1.44,CoRoT-12 b,2010
1677,1.46,WASP-71 b,2012
88,1.466,CoRoT-2 b,2008
601,1.478,Kepler-7 b,2009
1617,1.483,WASP-1 b,2007
87,1.49,CoRoT-1 b,2008
1686,1.49,WTS-1 b,2012
1645,1.497,WASP-33 b,2010
152,1.5,HAT-P-8 b,2008
1684,1.528,WASP-103 b,2014
1643,1.549,WASP-31 b,2010
183,1.571,HAT-P-39 b,2012
1587,1.61,OGLE2-TR-L9 b,2008
1663,1.653,WASP-54 b,2012
67,1.664,1RXS J160929.1-210524 b,2008
1659,1.67,WASP-48 b,2011
185,1.685,HAT-P-41 b,2012
177,1.686,HAT-P-33 b,2011
614,1.695,Kepler-12 b,2011
1681,1.7,WASP-78 b,2012
184,1.73,HAT-P-40 b,2012
1633,1.74,WASP-17 b,2009
176,1.789,HAT-P-32 b,2011
1628,1.79,WASP-12 b,2008
1613,1.799,TrES-4 b,2007
615,1.83,KOI-13 b,2011
1682,2.09,WASP-79 b,2012
31,2.2,CT Cha b,2007
35,3,GQ Lup b,2004
