rowid,tce_prad,tce_prad_err,flag
4084,3.425,1.42E-01,0
11445,3.425,3.86E+00,0
13237,3.425,7.90E-01,0
230,3.426,5.91E-01,0
8693,3.426,1.81E+00,0
10787,3.426,6.05E+00,0
12145,3.426,2.58E+00,0
12531,3.426,4.37E+00,0
16149,3.426,2.19E+00,0
4175,3.429,6.01E-01,0
10327,3.429,1.09E+00,0
326,3.43,1.21E+00,0
6427,3.43,2.08E-01,0
7126,3.43,3.61E+00,0
11204,3.431,2.29E-01,0
353,3.432,4.69E-01,0
8152,3.432,5.02E+00,0
8286,3.432,5.40E-01,0
10560,3.432,1.27E-01,0
161,3.433,9.51E-02,0
6880,3.433,1.28E+00,0
7111,3.433,2.33E+00,0
8351,3.433,6.93E+00,0
1706,3.435,3.09E+00,0
5787,3.435,1.21E+02,2
6704,3.435,1.67E+01,0
10163,3.435,1.10E+00,0
11976,3.435,6.71E+00,0
15694,3.435,4.73E-01,0
6840,3.436,1.56E+00,0
9640,3.436,1.32E+00,0
10514,3.437,1.82E+01,1
3147,3.439,6.44E-01,0
3514,3.439,3.05E+00,0
9345,3.439,5.49E-02,0
10170,3.439,2.22E+00,0
13852,3.439,8.18E-01,0
11319,3.44,1.28E-01,0
2924,3.441,3.54E+00,0
12618,3.441,4.61E+00,0
3586,3.443,1.66E+01,0
4829,3.443,1.06E-01,0
16157,3.443,4.82E+00,0
4808,3.445,2.26E+01,1
9804,3.445,8.12E+00,0
9835,3.445,5.03E-01,0
10762,3.445,1.85E+00,0
14091,3.446,2.18E+00,0
16272,3.446,7.49E+00,0
3401,3.447,2.68E+00,0
3174,3.448,1.20E+00,0
4048,3.448,2.10E+00,0
4215,3.448,3.38E+00,0
14018,3.448,1.46E+00,0
2105,3.449,7.89E-01,0
11097,3.449,4.00E+00,0
13781,3.449,6.57E-02,0
10320,3.45,2.93E+00,0
13392,3.45,1.07E+00,0
4010,3.451,7.72E-01,0
5798,3.451,2.31E+00,0
5891,3.451,0.00E+00,0
6973,3.451,2.82E+00,0
3983,3.452,3.31E+00,0
6823,3.452,4.13E+00,0
9635,3.452,9.27E-01,0
12726,3.452,1.28E+00,0
3851,3.453,1.53E-01,0
305,3.454,1.82E+00,0
3526,3.454,0.00E+00,0
3745,3.454,4.18E-01,0
11879,3.454,3.29E+00,0
5655,3.455,1.01E-01,0
12113,3.455,5.32E+00,0
2529,3.456,7.68E+00,0
14863,3.456,3.46E+00,0
6918,3.457,5.26E-01,0
12638,3.457,2.70E+00,0
16270,3.458,4.64E+00,0
87,3.459,6.24E+00,0
4562,3.459,1.34E+00,0
4957,3.46,1.99E-01,0
13280,3.46,5.44E-01,0
8242,3.461,8.47E-01,0
12743,3.461,9.07E+00,0
14569,3.461,1.30E+00,0
13945,3.462,4.20E-01,0
1402,3.463,1.68E+00,0
4481,3.463,1.09E-01,0
6055,3.463,2.98E-01,0
16154,3.463,8.62E-02,0
6839,3.464,2.35E+00,0
11302,3.464,0.00E+00,0
256,3.465,9.91E-01,0
3867,3.466,2.54E+00,0
13215,3.466,1.10E+00,0
14323,3.466,1.27E+00,0
2182,3.467,2.94E+00,0
7794,3.467,3.83E-01,0
13673,3.467,2.47E-01,0
1708,3.468,2.67E+00,0
6020,3.469,1.55E+00,0
7352,3.469,2.06E+00,0
8935,3.469,3.48E-01,0
10381,3.469,4.99E+00,0
15942,3.469,9.86E-01,0
566,3.47,4.90E-01,0
7566,3.47,5.73E+00,0
7862,3.47,7.42E-02,0
11528,3.47,6.99E-01,0
15929,3.47,2.40E+01,1
1001,3.471,7.19E-01,0
2454,3.471,2.97E-01,0
3821,3.471,7.69E-02,0
8923,3.471,1.39E+00,0
3066,3.472,2.33E+00,0
16265,3.472,2.85E+00,0
7772,3.473,2.07E-01,0
11765,3.474,3.73E-01,0
15534,3.474,1.32E+00,0
15541,3.474,5.01E+00,0
2768,3.475,3.68E+00,0
2899,3.475,9.56E+00,0
4434,3.475,1.17E+00,0
11278,3.475,5.24E-01,0
13818,3.475,2.12E+00,0
6116,3.477,1.58E+01,0
14387,3.478,3.16E+00,0
2139,3.479,4.71E+00,0
579,3.48,4.16E-01,0
6346,3.481,4.70E+00,0
9973,3.482,1.11E+01,0
1291,3.483,5.48E+00,0
8099,3.483,1.65E+00,0
11903,3.483,8.23E+00,0
11989,3.483,5.73E+00,0
2489,3.484,4.99E+00,0
7189,3.484,7.39E+00,0
444,3.485,4.07E+01,2
384,3.486,2.64E+00,0
6406,3.486,5.73E-01,0
13193,3.486,2.67E-01,0
5049,3.487,7.27E+00,0
8389,3.487,3.61E-01,0
10443,3.487,4.15E-01,0
12429,3.487,0.00E+00,0
5737,3.488,1.27E+00,0
5519,3.489,3.34E-01,0
5707,3.489,1.28E+01,0
962,3.491,6.29E-01,0
8411,3.492,2.14E+01,1
11115,3.492,1.63E-01,0
8510,3.493,0.00E+00,0
2736,3.495,6.54E-01,0
7092,3.495,2.67E+00,0
11736,3.495,2.59E-01,0
1415,3.496,1.34E-01,0
4531,3.496,8.69E-01,0
9200,3.496,3.49E+00,0
14906,3.496,2.72E+00,0
11654,3.497,8.72E-01,0
830,3.498,7.53E-01,0
9824,3.498,1.76E+00,0
15451,3.498,4.32E-01,0
14170,3.499,0.00E+00,0
4387,3.5,6.57E+00,0
9460,3.5,2.54E-01,0
52,3.501,1.79E+00,0
1653,3.501,7.92E+01,2
4961,3.501,1.07E+00,0
2501,3.502,1.71E+00,0
4078,3.502,2.60E-01,0
12600,3.502,2.35E+00,0
3304,3.503,5.06E-01,0
6339,3.503,0.00E+00,0
7480,3.503,2.04E+00,0
12660,3.503,6.38E-01,0
261,3.506,3.97E+00,0
5645,3.506,6.99E+00,0
7064,3.506,1.15E+00,0
10207,3.506,3.44E+01,1
2581,3.507,7.71E-01,0
3017,3.507,2.34E+00,0
14267,3.507,4.41E-01,0
7522,3.508,2.80E-01,0
8366,3.508,5.79E+00,0
10593,3.508,1.94E+00,0
14753,3.508,1.42E+00,0
6405,3.509,2.30E-01,0
4153,3.51,3.17E-01,0
8166,3.51,6.59E-01,0
14157,3.51,4.53E+00,0
4353,3.512,2.41E+00,0
9134,3.512,1.13E-01,0
9853,3.513,9.06E-01,0
11154,3.513,1.73E+00,0
12670,3.513,1.37E+00,0
4029,3.514,1.43E+00,0
969,3.515,1.14E+00,0
3955,3.515,0.00E+00,0
8381,3.516,7.83E+00,0
3076,3.517,5.30E+00,0
5110,3.518,7.40E-01,0
8595,3.518,6.06E-01,0
10786,3.519,2.32E+00,0
11587,3.519,3.21E-01,0
12039,3.519,2.96E+00,0
14139,3.519,2.59E+01,1
306,3.521,7.47E-01,0
1958,3.521,1.25E+01,0
2161,3.521,3.36E+00,0
6134,3.521,7.19E+00,0
10248,3.521,5.38E-01,0
11614,3.521,1.09E+01,0
12565,3.521,2.98E+01,1
9633,3.522,0.00E+00,0
12373,3.522,9.50E-02,0
15079,3.522,2.64E+00,0
12167,3.523,8.27E-01,0
6285,3.524,9.70E+00,0
6179,3.525,0.00E+00,0
6421,3.525,2.19E+00,0
15167,3.525,4.49E+00,0
7963,3.526,9.26E-01,0
16177,3.526,3.10E-01,0
7633,3.527,7.28E+00,0
2658,3.528,1.65E+00,0
2877,3.528,4.52E+00,0
5047,3.528,2.07E+00,0
14711,3.528,5.95E+00,0
6042,3.529,1.93E+00,0
14647,3.529,5.44E-01,0
15793,3.529,2.31E+01,1
10096,3.53,1.66E+00,0
14109,3.53,9.81E-01,0
11218,3.531,3.35E+00,0
3204,3.532,2.34E+00,0
9544,3.532,7.68E-01,0
4183,3.533,1.27E+00,0
5985,3.534,3.56E+00,0
1998,3.535,1.68E+00,0
2046,3.535,4.16E+00,0
4169,3.535,1.50E+01,0
8018,3.535,1.55E+01,0
8484,3.535,1.70E-01,0
8746,3.535,3.73E+00,0
12820,3.535,5.48E-01,0
6337,3.536,3.90E+00,0
7218,3.536,3.53E+00,0
1170,3.537,4.95E+00,0
4712,3.537,4.09E-01,0
12037,3.537,1.50E+00,0
2722,3.538,7.15E-01,0
10009,3.538,3.15E-01,0
13813,3.538,0.00E+00,0
5755,3.539,7.16E-01,0
15261,3.539,6.38E+00,0
9128,3.54,3.51E+00,0
10619,3.54,1.61E+00,0
4413,3.541,8.68E-01,0
4618,3.541,2.14E+00,0
9846,3.541,7.53E+00,0
10986,3.541,5.15E-01,0
1541,3.543,5.31E-01,0
5312,3.543,5.09E-01,0
9678,3.543,2.59E-01,0
11874,3.543,5.09E-01,0
15707,3.543,0.00E+00,0
3970,3.544,0.00E+00,0
8862,3.544,1.41E-01,0
13892,3.545,1.74E+00,0
9301,3.546,2.38E+00,0
16213,3.546,5.13E+00,0
1245,3.547,1.06E+00,0
11048,3.547,2.41E+01,1
14672,3.549,3.24E+00,0
1504,3.551,3.66E+00,0
1844,3.551,3.74E+00,0
7951,3.551,1.27E-01,0
9229,3.551,1.44E+00,0
4814,3.552,2.16E+00,0
5066,3.552,6.55E+00,0
9249,3.552,5.92E+00,0
15840,3.552,1.27E-01,0
2338,3.553,8.22E+00,0
3600,3.553,0.00E+00,0
11593,3.553,5.41E+01,2
2983,3.554,3.18E+00,0
16250,3.554,2.71E+00,0
7297,3.555,1.38E+00,0
14137,3.555,7.12E+00,0
675,3.556,5.04E-02,0
9803,3.557,8.44E-01,0
2528,3.558,2.31E+00,0
7747,3.558,2.29E-01,0
8168,3.558,7.70E+00,0
4021,3.559,3.00E-01,0
4071,3.559,1.05E-01,0
3320,3.56,1.05E+00,0
11633,3.56,5.54E+00,0
4518,3.561,4.71E+00,0
3131,3.562,4.26E+00,0
4096,3.562,0.00E+00,0
4070,3.563,3.14E+00,0
5706,3.563,2.11E+00,0
8117,3.563,2.01E+00,0
15174,3.564,7.16E+00,0
1236,3.565,8.38E+00,0
4978,3.565,1.57E+00,0
6644,3.565,1.91E+00,0
12189,3.566,2.88E-01,0
622,3.568,4.95E+00,0
6205,3.569,4.52E+00,0
5764,3.57,5.33E-01,0
12790,3.57,5.32E+00,0
16135,3.57,7.45E-01,0
1479,3.571,4.27E+00,0
4046,3.571,1.56E+00,0
10013,3.571,9.89E+00,0
4416,3.572,1.29E+01,0
4465,3.572,1.01E+00,0
14006,3.572,6.03E-01,0
15406,3.572,1.02E+01,0
1289,3.573,1.91E+00,0
2383,3.574,3.59E-01,0
3978,3.574,4.11E+00,0
6925,3.574,1.65E+00,0
14772,3.574,2.60E+00,0
567,3.576,1.11E+00,0
2855,3.576,4.43E+00,0
10313,3.577,6.53E-01,0
13327,3.577,7.38E-01,0
13895,3.577,7.46E-01,0
3731,3.578,1.62E+01,0
4828,3.578,4.99E+00,0
5844,3.578,1.13E+00,0
10064,3.581,3.93E+00,0
9315,3.582,3.57E+00,0
1490,3.583,3.52E+00,0
5951,3.583,1.54E+00,0
5215,3.584,9.08E-02,0
7077,3.584,1.07E+01,0
8472,3.584,2.69E+00,0
11356,3.584,4.03E+01,2
13758,3.584,1.19E-01,0
1962,3.585,7.09E+00,0
2559,3.585,6.00E-01,0
4588,3.585,2.28E-01,0
5186,3.585,3.40E+00,0
12782,3.585,5.25E-01,0
16240,3.585,6.99E-01,0
4896,3.587,3.77E+00,0
13931,3.587,1.88E+00,0
955,3.588,3.79E+00,0
1191,3.588,8.08E-01,0
4227,3.588,8.97E-01,0
6032,3.588,3.10E+00,0
6332,3.588,3.26E+00,0
2367,3.589,9.60E+00,0
8154,3.589,2.43E+00,0
13553,3.59,4.37E-01,0
1098,3.591,0.00E+00,0
5187,3.591,1.26E+00,0
7149,3.591,4.12E+00,0
10757,3.591,1.21E+00,0
15914,3.592,4.02E+00,0
75,3.593,5.12E+00,0
7296,3.593,4.58E+00,0
1715,3.594,4.79E-01,0
8479,3.594,0.00E+00,0
8863,3.594,6.21E-01,0
9361,3.594,4.28E-01,0
13767,3.594,1.74E+00,0
13812,3.594,1.05E+01,0
3069,3.596,1.49E-02,0
1989,3.597,2.46E-01,0
4519,3.597,6.05E-01,0
9720,3.597,1.08E+00,0
10186,3.597,3.37E+00,0
6302,3.598,8.54E-02,0
14406,3.598,8.47E-01,0
11697,3.599,1.81E+00,0
13525,3.599,8.34E+00,0
16096,3.601,3.43E-01,0
10124,3.602,1.44E+02,2
6552,3.603,2.71E+00,0
10125,3.604,1.08E+01,0
12639,3.604,9.01E-01,0
5733,3.605,0.00E+00,0
6425,3.605,1.79E+00,0
10308,3.605,1.29E+00,0
5085,3.606,7.41E+00,0
15280,3.607,1.05E+00,0
5239,3.608,1.02E+00,0
5386,3.608,7.01E-01,0
1603,3.609,2.10E+01,1
2900,3.609,8.07E+00,0
3102,3.609,5.80E-01,0
3869,3.61,9.72E-02,0
5865,3.61,2.21E-01,0
13484,3.61,2.31E+01,1
6277,3.611,8.26E-01,0
1397,3.612,1.29E+00,0
13948,3.612,3.64E-01,0
874,3.613,1.10E+00,0
13555,3.613,8.01E+00,0
2235,3.615,4.22E-01,0
4670,3.615,3.26E-01,0
8312,3.616,6.52E-01,0
614,3.617,7.23E+00,0
2876,3.617,5.31E+00,0
10316,3.618,0.00E+00,0
14562,3.618,1.40E+02,2
15794,3.618,0.00E+00,0
1536,3.619,4.04E+00,0
10574,3.619,6.16E+00,0
9305,3.62,1.26E+00,0
12723,3.62,1.78E+00,0
12903,3.62,1.23E+01,0
1057,3.621,1.36E+00,0
6295,3.621,1.25E+00,0
8586,3.621,4.56E-01,0
2553,3.622,2.97E+00,0
2609,3.622,9.48E+00,0
5214,3.622,3.30E-01,0
8256,3.622,3.53E-01,0
8276,3.622,5.10E+00,0
891,3.623,2.01E-01,0
7771,3.623,1.97E-01,0
1804,3.624,2.99E-01,0
5907,3.624,1.10E+00,0
9412,3.625,2.99E-01,0
12008,3.625,1.07E+01,0
14692,3.625,1.28E+01,0
7250,3.627,1.66E+00,0
8749,3.627,2.01E-01,0
268,3.628,3.61E-01,0
1212,3.628,1.05E+00,0
7885,3.628,9.06E-01,0
11573,3.628,7.41E-02,0
3143,3.629,6.45E-01,0
3712,3.63,7.89E-02,0
9222,3.63,4.00E+00,0
9793,3.631,5.98E+00,0
10446,3.632,9.50E-02,0
1096,3.633,7.60E-01,0
16226,3.633,1.54E+00,0
84,3.634,2.23E+00,0
7158,3.634,1.91E-01,0
10775,3.634,5.84E+00,0
13962,3.634,5.65E+00,0
2674,3.635,2.35E+01,1
3026,3.635,3.55E+00,0
3371,3.635,1.67E-01,0
9848,3.635,1.47E+00,0
2491,3.636,7.22E+00,0
4687,3.636,5.11E+00,0
13504,3.636,9.94E-01,0
3047,3.637,6.20E+00,0
14231,3.637,4.62E-01,0
7298,3.638,1.95E+00,0
3746,3.639,9.14E-01,0
9247,3.639,1.46E+00,0
10467,3.639,5.39E+00,0
13387,3.639,0.00E+00,0
5124,3.64,9.10E+00,0
11235,3.64,0.00E+00,0
11883,3.64,4.46E-01,0
11698,3.641,7.65E+00,0
12652,3.641,9.23E-01,0
15341,3.641,4.99E-01,0
2686,3.642,0.00E+00,0
3349,3.642,9.47E+00,0
6074,3.642,0.00E+00,0
1677,3.643,2.66E-01,0
12964,3.643,6.83E-01,0
4491,3.644,3.14E+00,0
5987,3.645,2.82E+00,0
12859,3.645,1.30E+00,0
41,3.646,2.80E+00,0
197,3.646,7.38E+00,0
3716,3.646,1.85E+00,0
9400,3.646,1.42E+00,0
10573,3.646,5.13E+00,0
15129,3.646,5.40E-01,0
3009,3.648,3.95E+00,0
5336,3.648,4.24E-01,0
6323,3.648,2.93E-02,0
8563,3.648,2.48E-01,0
12986,3.648,5.24E-01,0
4716,3.649,3.57E+00,0
7765,3.649,9.74E-02,0
10236,3.649,6.29E+00,0
11238,3.649,1.06E+00,0
12448,3.649,2.45E+00,0
15667,3.65,1.87E+00,0
4258,3.652,1.25E-01,0
12926,3.653,3.78E-01,0
4386,3.654,1.05E+00,0
12042,3.654,1.78E+00,0
11852,3.655,2.78E-01,0
4213,3.656,3.16E+00,0
4246,3.656,2.70E+00,0
278,3.657,1.84E+00,0
5569,3.657,2.18E+00,0
8343,3.657,2.36E+01,1
1726,3.658,7.54E+00,0
5750,3.659,0.00E+00,0
13897,3.659,3.50E-01,0
15630,3.66,2.86E+00,0
1100,3.661,1.55E+01,0
2826,3.661,4.29E+00,0
2488,3.662,3.42E+00,0
4431,3.662,4.38E-02,0
5809,3.662,5.87E-02,0
1049,3.663,2.16E+00,0
13139,3.663,4.33E+00,0
13691,3.663,4.78E-01,0
2250,3.664,7.49E+00,0
5174,3.664,1.63E+00,0
11024,3.664,1.34E+00,0
13904,3.664,2.06E-01,0
176,3.665,1.18E+01,0
15248,3.665,2.13E+04,3
4686,3.666,5.61E+00,0
5546,3.666,1.23E+00,0
9184,3.666,5.75E-01,0
16005,3.667,9.07E-02,0
10391,3.668,1.01E-01,0
15232,3.668,5.27E-01,0
2762,3.669,6.93E-01,0
4727,3.669,5.73E-01,0
11868,3.669,2.86E+00,0
14886,3.669,4.13E-01,0
4852,3.67,0.00E+00,0
6310,3.67,8.70E+00,0
12114,3.67,2.55E+00,0
2842,3.672,2.76E+00,0
5967,3.672,1.23E+00,0
10504,3.672,2.75E+00,0
3334,3.674,1.01E-01,0
5435,3.674,7.81E-01,0
6586,3.674,1.26E+00,0
2504,3.675,0.00E+00,0
3885,3.677,5.83E-01,0
13191,3.677,4.21E-01,0
4133,3.678,1.21E+00,0
9364,3.679,6.05E-01,0
12393,3.679,4.90E-01,0
6652,3.68,1.85E-01,0
11293,3.68,9.49E-01,0
380,3.681,4.05E+00,0
8424,3.681,2.10E+00,0
7855,3.683,1.15E+00,0
9320,3.683,1.80E+00,0
4162,3.686,6.66E+00,0
12753,3.686,6.89E-01,0
4112,3.687,5.24E+00,0
8224,3.687,2.16E+00,0
15790,3.687,2.77E+01,1
11904,3.688,4.88E+00,0
13077,3.689,6.38E-01,0
5635,3.69,8.54E-01,0
616,3.691,4.09E-01,0
5529,3.691,2.40E-01,0
6611,3.691,8.34E-01,0
11343,3.691,7.62E-01,0
9415,3.692,1.45E-01,0
15924,3.693,0.00E+00,0
12611,3.694,9.84E-01,0
10734,3.696,1.01E+01,0
11704,3.696,2.03E-01,0
1887,3.697,1.92E-01,0
3843,3.697,1.55E+00,0
2605,3.698,1.82E+00,0
12959,3.698,1.89E+00,0
3704,3.699,3.51E-02,0
13343,3.699,2.38E+00,0
9893,3.7,4.24E+00,0
11093,3.7,0.00E+00,0
7388,3.701,2.16E-01,0
9426,3.701,2.04E+00,0
10144,3.701,5.63E+01,2
10222,3.701,8.38E+00,0
1155,3.702,2.39E+00,0
7884,3.702,2.43E+00,0
10690,3.702,1.45E+00,0
4596,3.703,0.00E+00,0
1292,3.704,1.80E+00,0
14334,3.704,1.06E+01,0
3630,3.705,3.60E-01,0
5524,3.705,2.49E+00,0
3280,3.706,1.15E+01,0
4615,3.707,5.90E-01,0
13233,3.707,3.41E-01,0
14249,3.707,3.60E+00,0
4619,3.708,1.49E+00,0
78,3.709,7.43E-01,0
6330,3.709,3.01E-01,0
8822,3.709,5.65E-01,0
1053,3.71,2.73E+00,0
3293,3.71,3.14E+01,1
4620,3.711,1.19E+00,0
6331,3.711,1.43E+00,0
8009,3.713,5.07E+00,0
9126,3.713,1.30E+00,0
10725,3.713,8.63E+00,0
4160,3.715,3.57E+00,0
7112,3.715,4.17E-02,0
5875,3.716,7.82E-02,0
7568,3.717,4.00E-01,0
12138,3.717,1.90E+00,0
8696,3.718,6.12E+00,0
14099,3.718,4.79E+00,0
1775,3.719,6.52E+00,0
14144,3.719,1.02E+00,0
6298,3.72,5.65E+00,0
15906,3.722,5.88E-01,0
2095,3.723,9.83E-01,0
6573,3.723,1.90E-01,0
9764,3.724,1.82E-01,0
12840,3.724,1.23E-01,0
12578,3.725,1.36E-01,0
16050,3.725,8.15E-01,0
6126,3.727,7.04E-02,0
8568,3.727,3.93E+00,0
11509,3.727,1.27E+00,0
4974,3.729,2.19E-01,0
1824,3.73,1.37E+00,0
15935,3.73,8.57E-01,0
7007,3.731,2.85E-01,0
9457,3.731,3.48E-01,0
13804,3.731,9.88E-02,0
14807,3.731,5.88E-01,0
5433,3.732,6.03E-01,0
13976,3.732,4.88E-01,0
10108,3.733,5.93E-01,0
16182,3.733,4.16E-01,0
7808,3.734,3.53E+00,0
10763,3.734,3.91E-01,0
12491,3.734,2.27E+00,0
755,3.735,1.39E+00,0
2333,3.735,1.93E+01,1
13012,3.735,1.36E+00,0
15702,3.735,2.86E+00,0
16239,3.735,4.74E+00,0
11314,3.738,1.48E+00,0
3502,3.739,1.31E+00,0
11567,3.74,2.39E+00,0
13293,3.74,4.33E-01,0
16,3.742,2.77E+00,0
13036,3.742,4.04E-01,0
1599,3.743,9.45E-02,0
1654,3.743,0.00E+00,0
5402,3.743,2.80E+00,0
9352,3.744,0.00E+00,0
13601,3.744,4.36E-01,0
14493,3.744,1.34E+01,0
8594,3.745,1.56E+00,0
10699,3.745,0.00E+00,0
6912,3.746,8.14E-01,0
6914,3.746,1.67E+00,0
3169,3.748,1.45E+00,0
3253,3.748,5.76E-02,0
10871,3.748,2.85E+00,0
13344,3.748,3.01E+00,0
13461,3.748,1.63E+00,0
8104,3.749,4.15E+00,0
6904,3.751,6.10E-01,0
8344,3.751,3.24E+00,0
12171,3.751,0.00E+00,0
5597,3.752,2.60E-01,0
6243,3.752,3.86E+00,0
13875,3.753,1.11E+00,0
8045,3.754,1.94E+00,0
8239,3.754,4.78E-01,0
4339,3.755,2.57E+00,0
6913,3.755,9.04E-01,0
13236,3.755,5.64E-01,0
3360,3.756,3.03E+00,0
11137,3.756,5.92E-01,0
15990,3.757,7.97E-01,0
5240,3.759,1.22E+00,0
6335,3.76,6.85E-01,0
13981,3.761,1.79E+01,0
7881,3.762,4.99E-01,0
10746,3.762,1.29E+00,0
8038,3.764,2.99E+00,0
9543,3.764,8.44E+00,0
11603,3.764,3.77E+00,0
15330,3.764,3.66E-01,0
11015,3.765,1.21E+01,0
5509,3.766,1.10E+00,0
9698,3.766,4.74E+00,0
10819,3.766,3.37E+00,0
11087,3.766,6.19E+00,0
4460,3.767,8.65E+00,0
10533,3.767,6.57E-01,0
11584,3.767,7.47E+00,0
12057,3.767,9.22E-01,0
11933,3.768,0.00E+00,0
16253,3.769,9.20E+00,0
101,3.771,3.21E+00,0
8939,3.771,1.16E+00,0
10956,3.771,5.08E-01,0
162,3.772,3.72E+00,0
496,3.772,1.75E+01,0
14937,3.772,3.36E+00,0
8101,3.773,1.43E+01,0
14917,3.773,3.23E+00,0
6795,3.775,2.01E+00,0
14882,3.775,1.27E-01,0
3449,3.776,1.10E-01,0
8428,3.777,1.51E+00,0
9368,3.777,9.73E+00,0
11152,3.777,4.77E-01,0
12124,3.777,5.78E+01,2
14770,3.778,6.47E+00,0
16099,3.778,5.24E+00,0
650,3.78,1.46E+00,0
2370,3.782,7.41E-01,0
4708,3.782,3.73E+00,0
5980,3.783,3.38E+00,0
8027,3.783,3.10E-01,0
5253,3.784,2.38E+00,0
12245,3.784,1.53E-01,0
12901,3.784,7.98E-01,0
8580,3.785,1.42E+00,0
430,3.786,3.70E-01,0
1825,3.786,6.18E-01,0
6705,3.786,8.58E-01,0
6658,3.787,7.08E-01,0
7824,3.787,7.88E-02,0
9855,3.788,2.57E-01,0
15578,3.788,7.03E+00,0
3298,3.789,1.74E+00,0
3549,3.789,0.00E+00,0
9567,3.79,1.05E+00,0
14304,3.79,9.35E-01,0
1013,3.791,3.18E+00,0
7091,3.791,3.21E+00,0
9610,3.791,2.26E-01,0
10840,3.791,5.60E-01,0
149,3.792,1.99E+00,0
1269,3.792,4.72E+00,0
12910,3.792,1.05E+00,0
13266,3.792,3.51E-01,0
8277,3.793,7.78E+00,0
2387,3.794,2.13E+00,0
5092,3.794,1.98E-01,0
826,3.795,5.38E-01,0
5730,3.795,7.30E-01,0
7731,3.795,3.35E-01,0
8692,3.796,1.76E+00,0
1237,3.797,1.93E-01,0
11938,3.797,1.81E+00,0
1600,3.798,1.40E-01,0
5659,3.798,1.98E+00,0
14722,3.798,1.79E+00,0
3543,3.799,2.02E+00,0
8477,3.8,2.47E+00,0
7684,3.801,1.53E+00,0
5556,3.802,1.65E+00,0
6645,3.802,9.26E-01,0
14426,3.803,1.60E+01,0
12477,3.804,1.35E+00,0
1713,3.805,0.00E+00,0
8857,3.805,1.59E+00,0
10239,3.805,6.78E+00,0
4432,3.806,6.75E-01,0
9877,3.806,5.44E-01,0
13382,3.806,2.68E+00,0
4403,3.807,2.73E+00,0
7065,3.807,3.49E+00,0
10999,3.807,1.05E+01,0
15911,3.808,4.37E-01,0
6929,3.809,1.99E+00,0
13942,3.809,3.66E+01,1
1609,3.811,5.55E-01,0
2846,3.811,4.88E+00,0
7607,3.811,3.77E+00,0
13342,3.813,2.34E+00,0
1026,3.814,1.06E+00,0
1936,3.815,5.93E-03,0
12893,3.815,6.33E-01,0
16030,3.815,2.42E+00,0
12059,3.816,2.61E+01,1
2289,3.817,0.00E+00,0
14324,3.817,1.05E+01,0
3079,3.818,7.45E+00,0
3545,3.818,7.98E+00,0
14796,3.818,3.58E+00,0
15555,3.818,3.89E-02,0
138,3.819,3.03E+00,0
1275,3.819,1.71E+00,0
11315,3.82,8.31E+00,0
9375,3.821,1.57E+01,0
13561,3.822,2.14E+00,0
9129,3.824,0.00E+00,0
1363,3.825,1.57E+00,0
11990,3.825,2.68E+00,0
5562,3.826,1.89E+01,0
6982,3.826,3.07E+00,0
13013,3.826,1.89E+00,0
7886,3.829,4.73E-01,0
9847,3.829,2.98E+00,0
12338,3.83,5.28E-02,0
14902,3.831,6.10E-02,0
2992,3.832,2.43E+00,0
10454,3.832,2.61E+00,0
12436,3.832,4.44E+00,0
2402,3.833,1.08E-01,0
12405,3.834,6.42E-01,0
1293,3.835,1.59E+00,0
24,3.836,4.31E+00,0
7035,3.836,1.57E+00,0
555,3.837,1.52E-01,0
1636,3.837,0.00E+00,0
7900,3.837,1.93E+00,0
4981,3.838,4.27E-01,0
2017,3.839,6.67E+00,0
6953,3.84,8.43E-01,0
1972,3.841,8.03E+00,0
5258,3.841,1.50E+00,0
6091,3.842,1.03E+00,0
8661,3.843,1.06E+01,0
2436,3.844,1.33E+01,0
3908,3.844,1.24E+00,0
8189,3.844,1.33E+00,0
4108,3.847,1.13E+00,0
15814,3.85,6.49E-01,0
4462,3.851,1.55E+00,0
6127,3.851,0.00E+00,0
15419,3.854,9.44E+00,0
16230,3.854,2.03E+00,0
1590,3.855,8.64E+00,0
1927,3.855,1.73E+00,0
5760,3.856,4.78E-01,0
2805,3.857,3.73E-01,0
3466,3.858,8.80E-01,0
9261,3.858,1.45E-01,0
11711,3.858,3.57E+00,0
13746,3.858,2.96E+00,0
14849,3.858,2.96E+00,0
70,3.859,1.31E+00,0
535,3.859,4.66E+00,0
10682,3.859,1.60E+00,0
2043,3.86,3.79E-01,0
11889,3.86,4.09E-01,0
13994,3.86,8.70E-01,0
14408,3.86,9.58E-01,0
154,3.861,9.20E-01,0
14565,3.862,0.00E+00,0
15627,3.862,4.54E+00,0
972,3.863,5.24E+00,0
11180,3.863,2.86E+01,1
9904,3.864,6.02E-02,0
13861,3.864,4.44E+00,0
5175,3.866,2.04E+00,0
13745,3.866,2.25E+01,1
13943,3.866,4.95E+00,0
12833,3.867,4.07E-01,0
14366,3.867,5.56E-02,0
5212,3.869,3.61E+00,0
13432,3.87,1.99E-01,0
15073,3.87,8.65E+00,0
15289,3.871,1.44E+00,0
4710,3.873,8.11E-01,0
6805,3.873,2.98E+00,0
7798,3.877,3.15E+00,0
2434,3.878,4.67E+00,0
4264,3.88,1.22E-01,0
3134,3.882,3.31E+00,0
15026,3.882,5.44E+00,0
16228,3.883,1.23E+00,0
8729,3.885,1.60E+01,0
